total_population,population_density,male_percent,percent_inhouseholds,percent_marriedhouseholds,percent_cohabitingcouple,percent_solomale,percent_solofemale,percent_occupiedhousingunits,percent_owneroccupied,percent_renteroccupied,median_age,percent_under5,percent_5to9,percent_10to14,percent_15to19,percent_20to24,percent_25to29,percent_30to34,percent_35to39,percent_40to44,percent_45to49,percent_50to54,percent_55to59,percent_60to64,percent_65to69,percent_70to74,percent_75to79,percent_80to84,percent_over85,male_median_age,male_percent_under5,male_percent_5to9,male_percent_10to14,male_percent_15to19,male_percent_20to24,male_percent_25to29,male_percent_30to34,male_percent_35to39,male_percent_40to44,male_percent_45to49,male_percent_50to54,male_percent_55to59,male_percent_60to64,male_percent_65to69,male_percent_70to74,male_percent_75to79,male_percent_80to84,male_percent_over85,Female_median_age,female_percent_under5,female_percent_5to9,female_percent_10to14,female_percent_15to19,female_percent_20to24,female_percent_25to29,female_percent_30to34,female_percent_35to39,female_percent_40to44,female_percent_45to49,female_percent_50to54,female_percent_55to59,female_percent_60to64,female_percent_65to69,female_percent_70to74,female_percent_75to79,female_percent_80to84,female_percent_over85,median_household_income,percent_income_under10k,percent_income_10to15k,percent_income_15to25k,percent_income_25to35k,percent_income_35to50k,percent_income_50to75k,percent_income_75to100k,percent_income_100to150k,percent_income_150to200k,percent_income_over200k,percent_novehicles,percent_1vehicle_perperson,percent_lessthan1vehicle_perperson,under25y_percent_highschool,under25y_percent_somecollege,under25y_percent_bachelors,over25y_percent_highschool,over25y_percent_somecollege,over25y_percent_bachelors,over25y_percent_graduatedegree,bike_volume
2.371976732,1.886367728,0.169131746,-0.071427776,-0.637406349,0.52328116,0.542876906,0.43758426,0.00568005,-0.685008391,0.676308564,-0.174027638,-0.490327454,-0.229903806,-0.168876034,-0.3080994,-0.144450469,0.419864389,0.451089326,0.396388573,0.550499108,0.985547964,0.693214217,0.664850249,-0.194043257,-0.87041877,-0.63249474,-0.621373191,-0.434771641,-0.554710437,-0.158309158,-0.761082819,-0.23090935,-0.282726361,-0.124391806,0.108567956,0.526370373,0.386367193,0.154009481,0.421882489,1.006201285,0.894124206,0.576551688,-0.136523187,-0.884090251,-0.692890083,-0.773783655,-0.499813874,-0.805098438,-0.169838807,-0.208536868,-0.228330718,-0.052126713,-0.467098333,-0.339943173,0.317417695,0.498032635,0.626497622,0.586460767,0.743491746,0.407242466,0.662768179,-0.214252664,-0.776423745,-0.531578369,-0.45462017,-0.35547401,-0.340486455,-0.191455489,0.210712744,0.083274672,-0.922930282,-0.360162908,0.942326258,-0.198443467,0.197372145,-0.144450936,-0.253484358,0.224511719,1.222812558,-0.982643875,1.011217631,0.307992089,-0.161394539,-0.401198563,-0.263218995,-0.833833598,0.441084608,0.735755289,74715
2.277991768,0.589055707,-0.639427334,-1.647583559,0.358743548,1.29690422,1.873667208,1.649402155,-0.464418311,0.502966619,-0.580819474,-0.245244254,-1.221888213,-1.233515143,-1.546268193,0.882119106,1.377860559,0.229920567,0.358973035,0.624983902,-0.227668677,-0.918790089,-1.003170359,-1.508190702,-1.129199827,0.211039326,0.838572661,0.31228384,0.8230089,1.337929964,0.219854518,-1.272297749,-1.287704805,-1.346995305,0.088054113,0.393720451,0.342167729,0.680636153,0.937419289,0.367275901,0.185625636,-0.519411721,-1.076711873,-0.978978649,-0.011809254,0.804997764,0.455318473,0.797048669,1.843887731,-0.555368391,-1.088100015,-1.093489642,-1.606091312,1.499423183,1.983073517,0.137984715,0.074461059,0.280739643,-0.743790064,-1.664758807,-1.195681168,-1.641416858,-1.126287707,0.365161847,0.800857437,0.179147202,0.780947079,0.847442376,0.846168359,-0.387273447,-0.14356326,0.324297838,-0.531371264,-0.426400606,-1.146601129,-0.85618842,-0.115730266,0.620560962,1.459475542,1.302329791,0.109457623,1.056244138,2.76496484,-1.159935549,-0.450056612,-1.217319869,-0.63025356,0.960896314,1.082761273,75553
1.223501131,0.357000253,-0.143909075,0.288932646,-0.61013287,3.088177163,1.750996914,0.969004679,-0.985649768,-0.930225288,0.736592529,-0.85058549,-0.586432159,-1.352060515,-1.378541202,-1.273829604,-0.105897534,2.901291319,2.722923349,2.064840639,0.533227374,-0.759083483,-1.462719318,-1.718752209,-2.194036338,-1.121059143,-1.27011339,-0.932683247,-0.570993752,-0.732625554,-0.51756465,-0.671754965,-1.581875399,-1.389640458,-1.423812298,-0.665913127,2.885185731,2.896674832,2.210593266,1.05988476,-0.218089241,-1.285858095,-1.259511899,-2.172584216,-1.196618423,-1.064310473,-1.165346115,-0.375611947,-0.879269722,-1.069407837,-0.472485678,-1.033928311,-1.254137243,-1.056364813,0.332121485,2.802954869,2.471009799,1.744125538,-0.100654361,-1.07093547,-1.33440303,-1.861932316,-1.961576258,-0.959734759,-1.352011115,-0.698919071,-0.684025028,-0.544694528,0.538136184,-0.566669304,0.701923579,-0.870230502,-0.638376486,-0.138247582,-1.066248785,0.160405108,1.004375861,0.126535347,0.673589473,0.546136128,-0.83597605,0.316675065,-1.010540408,-0.869354832,1.997731622,-1.151194066,-1.088308645,1.508555076,0.211211359,76480
-0.931439822,-0.693679127,0.764697566,-1.443640394,-0.507386755,0.765960066,2.67905083,2.953276745,-4.985328435,-0.575085579,-0.345572443,-0.369873332,-1.291523991,-1.839009023,-2.307173746,-1.718904812,0.699585086,2.546009736,1.5892158,-0.076988286,1.060679081,-0.429573163,-1.304321052,0.351400804,-0.867907593,-0.42343086,-0.14054532,-0.028775853,0.26502579,0.227644111,0.465660908,-1.430026014,-2.265943426,-2.241577357,-1.949853628,0.162364394,2.2936588,1.212167197,-0.151118327,2.706823215,0.270782481,-1.418992304,1.832492589,0.228272757,-0.11328901,-0.223704866,-0.142075889,-0.113125594,0.518022881,-0.860579312,-1.072507158,-1.247713393,-2.179250879,-1.383713942,1.102579304,2.67761996,1.913049484,0.015318234,-1.045565399,-1.03369596,-0.937054846,-1.057428738,-1.799901275,-0.663702264,-0.032337621,0.097378513,0.587738911,0.062291453,0.210738584,-0.701216197,-0.824077057,-0.940496875,3.813040755,-0.300333658,-1.371587693,0.326756776,-0.790666009,0.259542243,0.841993631,3.03372367,-0.945718369,2.717560545,-1.428611687,-1.756946841,3.165438983,-2.086401854,-1.686325007,3.30004899,1.211879779,76796
0.785076768,1.130418803,-0.379806985,-3.758887831,-0.247624943,1.163789206,1.837012885,1.65474127,-2.663491594,0.454940197,-0.935979677,-1.135451954,-1.09112407,-1.519554556,-1.782934429,7.389381963,-0.469837873,0.242944104,0.234323693,-0.185955633,-1.325386724,-1.43084723,-1.240180429,-1.277420068,-1.1866222,-0.434096976,-0.36578879,0.397172873,-0.459382381,-0.535156408,-0.555381017,-1.158965477,-1.630208223,-1.781672214,5.109848321,-0.703801389,0.354191409,0.546620038,0.368549621,-0.411710687,-0.791128657,-0.74901663,-0.901008107,-0.835285321,-0.366590611,-0.173162718,0.823076655,-0.085846859,-0.611288375,-1.599511015,-0.953398193,-1.30577652,-1.634186218,8.883133637,-0.258387153,0.148642302,-0.048403188,-0.722507969,-1.959628673,-1.666013078,-1.405879325,-1.40454549,-1.344737795,-0.456417872,-0.496106261,0.054750996,-0.705927198,-0.420165831,3.774317002,-0.775964471,-0.968428469,-1.414794893,-1.259006774,-1.434936189,-0.937685034,-0.468034527,-0.230612946,0.259542243,3.78906639,0.503208222,-0.035473278,0.002289735,0.854700686,0.66279804,-0.709004269,-2.029722594,-1.788115025,2.845213748,1.776773243,80002
0.43030935,0.460758997,0.041636097,0.295274126,-0.025819633,3.294594309,2.071842629,1.562659147,-0.315311999,-0.971086683,0.899567133,-0.67254395,0.177015439,-0.65168867,-1.289446264,-1.36789859,-0.921599282,1.544813137,3.372315695,3.638851707,2.358168582,-0.132919649,-1.846816152,-1.970068781,-1.915257178,-1.928140323,-1.614178382,-1.181845518,-1.245667633,-0.910730899,-0.366299179,0.126229683,-0.581976323,-1.405467448,-1.436373732,-0.888894242,1.045451902,3.118575356,3.406514512,2.298065097,0.374231923,-1.671715064,-1.650365692,-1.6995042,-1.836663089,-1.501237907,-0.99562336,-0.931819364,-0.964217214,-0.892706777,0.197941503,-0.684574939,-1.065455066,-1.217904028,-0.879249487,1.876470661,3.493221156,3.571540549,1.949177526,-0.569931532,-1.648140812,-1.966900492,-1.881111197,-1.838399696,-1.597183796,-1.249693507,-1.411655134,-0.730490578,1.73751662,0.285461018,-0.927185209,-0.940496875,-0.65977753,-0.98469709,-0.937685034,-0.893155457,0.458683133,0.506555051,1.992755375,1.643552328,-0.549427981,1.468034673,-1.370724895,-1.048986548,1.338147966,-1.878577901,-0.795662341,1.703484465,1.784843149,81107
1.546768095,1.468533285,0.322780021,0.200812097,-0.760917685,-0.257595753,1.671361223,0.719403891,0.680157239,-0.772960089,0.886461593,0.288880366,-1.21999607,-0.973221397,-1.233536542,-0.608001927,1.009817477,0.773543856,-0.016493709,-0.639226634,-0.911210112,-0.648917417,-0.329961009,0.172906584,0.750994351,1.039848051,0.930836694,0.187571058,0.508936489,0.528978624,0.144221783,-1.430247696,-0.68092753,-1.238987321,-0.624362681,1.167961759,1.011690471,0.115600229,-0.367032469,-0.6600389,-0.679324768,-0.237034684,0.486678141,0.51067334,0.732064483,0.576035235,0.266081525,0.046660857,0.473903706,0.553029163,-0.93770346,-1.216916402,-1.131686005,-0.561710441,0.798804183,0.55112034,-0.144301923,-0.877367713,-0.976918725,-0.447958733,-0.336479283,-0.114480052,0.894310337,1.238590112,1.188522614,0.129212106,0.853827818,0.470735144,-1.362964457,1.42163478,1.361815746,2.151223535,0.132061114,-1.200811857,-1.034107847,0.067987515,-0.575260985,-1.032524751,-0.645576429,1.38288574,0.038144881,0.854071011,0.700335906,-0.948604119,0.268156702,0.700328423,0.133171581,-0.477868229,-0.345612198,82013
-0.758445521,-0.924206103,0.035308517,0.379310251,-0.699870158,1.24298651,1.378032408,0.689042536,-0.767633942,-0.473793297,0.326554269,-0.441089948,0.105889351,-0.351123722,-0.487927166,-0.598355861,-0.545508198,0.507920603,1.553473093,1.876445749,1.520931245,0.619254204,0.086774219,-0.135655512,-0.737534089,-1.397808505,-1.157459206,-0.999043816,-1.363198331,-0.795838287,-0.252850077,-0.209241189,-0.286502695,-0.512912344,-0.797241992,-0.497384447,0.948723672,1.146206913,1.879962688,1.079252238,0.888406002,-0.510087813,-0.34805434,0.135807042,-1.605336343,-1.279233818,-1.376682077,-1.1345825,-0.481203856,-0.523240926,0.381869485,-0.402518619,-0.432596873,-0.381541217,-0.544360369,0.142424643,1.883646757,1.713234841,1.684528775,0.230205992,0.594655064,0.073604645,-1.411816067,-1.092296802,-0.975944707,-0.64107088,-1.459913192,-0.807247368,-0.185331138,0.180813435,-0.267293042,-0.009467433,-0.231756642,0.00582893,0.058684034,0.289789739,-0.158811271,0.107534361,-0.028094517,1.517613621,-0.776799501,1.807961613,-1.171337054,0.953378757,0.585734018,-0.70720653,1.303756799,0.663861053,-0.038955747,82141
2.627078777,4.260903135,-1.039970393,0.399265873,1.016129974,1.763844364,1.731905123,2.737436593,-0.300528785,-0.297204881,0.23797242,-0.369873332,-0.164108631,-0.901004876,-1.379284277,-1.416539533,-0.948375621,1.618168677,1.992529705,1.249961456,-0.140417292,-0.380690957,-0.712439455,-1.273352309,-1.106221049,-0.189296111,0.475098979,0.544111869,-0.077306654,-0.096576763,-0.044860055,0.034315405,-0.640587593,-1.257774626,-1.630669447,-1.359399431,1.376414264,1.731933042,1.368369696,0.155704267,0.155394147,-0.499534376,-1.109694379,-1.110168463,-0.1425615,0.682458182,0.582525241,0.181299491,0.287736428,-0.587495856,-0.308148353,-1.057208597,-1.370930645,-1.142352626,-0.585053458,1.713584796,2.152959427,1.061881082,-0.371998008,-0.732235803,-0.738696666,-1.225896251,-0.987465262,-0.223626719,0.276608072,0.461003862,-0.266472166,-0.269500813,1.036732079,-1.045058256,-0.205428151,-0.483765451,-0.060548286,-1.110764037,-0.664487064,-0.172298228,1.248501556,-0.386491254,1.468831329,1.871102268,-0.150785843,1.912255138,-0.978381078,-1.793929841,2.979778399,-1.878577901,-1.711772511,2.102625596,2.099569507,83978
0.627574493,3.624443862,-0.90922485,0.376787436,0.386362507,2.009796541,2.240009437,2.879289599,0.082876064,-0.559754038,0.566964526,-0.76156472,-0.963708772,-1.28595469,-1.179044745,-1.383185203,0.112509969,2.643085056,2.078222946,1.148963799,-0.272074594,-0.946443978,-0.203994161,-1.473425037,-1.557141947,-0.38689452,-0.392408733,-0.394536718,-0.720737168,-0.628945949,-0.385207363,-0.965814165,-1.052816708,-1.007731973,-1.466247723,-0.424257918,2.143194191,2.073172975,1.255679248,0.569156912,-0.810699369,-0.39536132,-1.167209487,-1.477889914,0.172563535,-0.313000577,0.003341867,-0.532215962,-0.586379278,-1.005152906,-0.887018659,-1.396316236,-1.235456686,-1.216853054,0.482303303,2.879064913,2.023353171,0.97462185,-0.992264028,-0.839318814,-0.013004129,-1.508412527,-1.452291205,-0.8023614,-0.439209171,-0.662760511,-0.826029138,-0.557429839,0.817531347,-0.671316887,-1.09215825,-1.362095113,0.132061114,-0.840620578,-0.873403159,0.41917437,1.43518591,-0.728508988,1.730793352,2.155554131,-1.002146427,3.083943304,-1.582976467,-2.084510558,3.707763323,-1.236212956,-2.02986632,0.849508091,2.987259236,83978
1.411471059,1.057781951,0.034204225,-0.259103026,0.622918299,1.798802319,2.738083529,2.901255087,-1.57414172,0.473212796,-0.754605102,0.324488674,-1.250558928,-1.23800711,-1.484394332,-1.07915582,0.236338329,0.438620534,1.008031482,0.506700573,-0.806722401,-1.093973941,-0.191504168,-0.408370939,0.002830911,0.284553484,1.286362454,1.596638288,1.293111232,0.771458807,0.97618187,-1.295330318,-1.345115347,-1.567801703,-1.341235582,-0.459865123,0.078218186,1.005132561,0.777038422,-0.341838097,-0.114552864,0.361231223,0.062619978,0.349005371,0.471237364,1.428216129,1.64363559,1.660506264,1.381696948,-0.218030005,-1.125071118,-1.048129667,-1.276189576,-0.771373795,0.763614923,0.701301395,0.977032824,0.180125194,-1.113792986,-1.751089395,-0.61491305,-0.743682946,-0.293132886,0.101671816,1.093261262,1.473400011,0.960205525,0.348357099,2.26273643,-0.432122411,-0.947806839,-0.975630062,-0.424366042,-1.164792729,-1.805490351,-0.505001565,0.286359113,0.601559977,2.834776163,1.731284603,0.184761058,1.698458418,-1.049131603,-0.541791115,1.880472306,-2.010829507,-1.559087483,1.889131503,2.470785212,85618
0.297594319,1.944042685,-0.780039402,-0.23795441,-0.239167706,1.140800554,2.477748272,3.158626339,-0.959275188,-0.417286251,0.235773899,-0.903997952,-1.318646852,-1.712824314,-1.675583065,-1.226644895,2.018547398,2.928833387,1.109700665,-0.400206696,-1.600229577,-1.658292181,-1.643374688,-1.699238391,-1.258165655,-0.703050695,0.307615068,0.928388024,0.984031234,0.74499598,-0.706646488,-1.030160027,-1.574018155,-1.380917952,-1.42222474,1.093005465,3.344406923,1.242951611,-0.220953526,-1.313326399,-0.866117521,-1.393523115,-1.076745828,-1.289887059,-0.800890606,0.451168502,0.218757564,1.144573995,1.142686594,-1.005152906,-1.4664242,-1.712177541,-1.810447679,-0.977329901,2.518512907,2.513048541,0.96699417,-0.530585423,-1.55395575,-1.955413609,-1.537466482,-1.950347999,-1.096907872,-0.57671613,0.168611248,1.352077749,0.802457621,0.408897554,0.373771077,-0.746065161,-0.12294163,-0.993196655,1.052306024,-1.074744909,-0.584134719,0.400690851,-1.164034719,0.943577711,1.581100767,1.43901894,-0.709033452,1.609651302,-0.952653615,-1.27088455,2.476540498,-1.944703704,-1.419126207,1.43429626,2.551484278,85815
0.645132124,0.636405457,-0.702288117,0.18551568,0.339725965,1.734177659,2.8444869,3.718287687,-2.453478312,0.232870824,-0.678628254,-0.263048408,-1.327108607,-1.610787603,-1.536740802,-1.458255227,0.22469939,1.871876924,1.392098163,1.086515782,-0.290094822,-0.700721617,-0.912552129,-1.065818566,-0.442714739,-0.027927197,0.349988459,0.842046298,0.389551275,0.297502627,-0.025951871,-1.43365966,-1.437073292,-1.569742117,-1.354890348,-0.283029511,1.793964046,1.530458218,1.101588232,0.375492008,-0.265324642,-0.515656935,-0.662655457,-0.3826754,0.080660258,0.248056049,0.61216623,0.292165309,0.232353298,-0.42685853,-1.136783348,-1.650986924,-1.375582383,-1.443723706,0.573316345,1.849687217,1.233857588,0.998714008,-0.857779666,-0.908812557,-1.050985342,-1.233469984,-0.442913483,-0.120892327,0.394248316,0.938729345,0.417913462,0.244006159,2.520866485,-0.716165851,-1.09215825,-0.676997976,-1.537220352,-1.416926625,-0.02166831,-0.486518046,-0.216252611,0.544557021,2.834776163,2.121797489,0.011039886,2.167523495,-0.946221749,0.546565753,0.790937822,-1.906917531,-1.915352549,1.787025632,2.575693998,85876
-0.0571731,-0.033768247,2.023342713,-0.881835452,0.145826078,1.620582793,3.849885154,1.146733724,-2.816107925,-0.934655399,0.405924735,-0.93960626,-0.548239435,-1.983647194,-2.073008473,-0.390990807,1.283852391,2.429177807,2.141391869,1.276863419,1.32903862,-0.559321351,-0.8958829,-0.925454622,-2.090798787,-1.641855189,-1.056746446,-1.230673851,-1.24794541,-0.831532168,-0.404115547,-0.874235139,-2.076398033,-2.128089661,-0.854675624,1.009557733,2.146304877,1.96454021,1.301640868,1.57189914,0.182277695,0.318160569,-0.488515698,-1.557338665,-1.49066449,-1.246265116,-1.022509231,-1.016592546,-0.450982197,-1.278236361,-0.168245738,-1.733331237,-1.818595982,0.135643702,1.454212361,2.650943055,2.246555788,1.076020916,0.682724649,-1.283832076,-2.015237063,-1.240048251,-2.397246527,-1.614173794,-0.735180807,-1.307304457,-1.355014179,-0.88199102,1.586874596,-0.222827244,-0.494130974,-0.255399739,-0.681178575,-1.056735345,-1.773349414,-0.394100453,0.099674758,1.81762303,1.618523913,2.129879995,-0.702710579,1.515374597,0.211514102,-1.159935549,0.1655548,-1.925810618,-1.279164931,1.898413855,1.720283896,86278
3.561764405,1.887136411,0.240881356,0.04672451,0.601793383,-0.651941687,0.336473977,0.601685466,0.605871978,-1.281994431,1.374661791,1.980274997,-1.012117661,-0.934711633,-0.995631595,-0.828148789,-0.409155657,-0.569816745,-0.585671097,-0.665723581,-0.871773283,-0.600213374,0.457034464,1.25740882,1.513083069,1.37888372,1.906011151,1.631922203,2.005289658,1.725377215,1.789233773,-0.880515956,-0.896944312,-1.123835098,-0.756330123,-0.199280061,-0.708518476,-0.381521441,-0.345173259,-0.46503011,-0.674491438,0.247700403,1.22518617,1.634398553,1.239193187,1.398470903,1.588608802,2.164917686,2.062393037,1.998765104,-1.077757837,-0.917199094,-0.785369887,-0.848406295,-0.551683003,-0.442153214,-0.760479994,-0.951256781,-1.111754864,-0.36963959,0.57181646,1.127289318,1.242392152,1.393760881,2.225742861,1.585230206,1.797566568,1.27166502,-1.177164122,1.601030637,1.114356183,0.763462669,0.517279913,0.888297566,-0.71269847,-0.560452121,-0.790666009,-1.3555415,-0.720422721,1.319422278,-0.892441469,0.663551991,-0.798288835,0.9745119,-0.049420613,-0.830011593,-1.635429997,-0.561409396,-0.716827903,88424
-0.257020248,-0.145699815,-0.255303803,0.399265873,1.605875819,1.945757452,0.835386045,1.268314222,-0.24915097,0.381950882,-0.422123236,-0.156223484,0.225754345,-0.221819069,-0.790655379,-1.053365614,-1.369005636,0.048012894,1.949895315,2.237726711,1.655931422,0.560242251,-0.684638685,-0.406449372,-0.59749303,-0.524490834,0.0146527,-0.460594614,-1.024058926,-0.575193909,0.27657907,0.12903226,-0.430124706,-0.693677749,-1.075060165,-1.579757249,-0.426400401,1.531327577,2.199281682,1.894535478,1.155575619,-0.316396952,-0.194071688,-0.66904879,-0.302148081,0.10724101,-0.201169129,-0.667738408,-0.458124677,-0.475049728,0.28978797,-0.012387224,-0.82606242,-0.964907946,-1.102871049,0.401355984,2.266844043,2.097685354,1.097324818,-0.103085611,-0.853038713,-0.518271737,-0.466263788,-0.668232096,-0.060122813,-0.627999266,-1.229612972,-0.536899546,2.087682062,-0.611518268,-0.12294163,-1.520194452,-0.959392152,-1.326878805,-1.307305817,-1.336759906,1.506987585,1.114586578,2.264073185,0.863146109,-0.169309967,1.245332456,0.057149322,-1.587881696,2.002617427,-1.821898641,-1.495468721,1.768460928,2.325526893,88998
0.434956958,1.684626375,0.108136728,-0.683687101,-0.858357885,0.842535259,1.677414552,0.830531358,0.015282487,-0.374696497,0.372166258,-0.441089948,-1.126586921,-1.425800608,-1.839990453,-1.261508819,1.895767716,1.828685103,0.665107677,0.010388097,-0.52807702,-1.428866106,-0.48798297,-0.12562823,0.378138267,-0.306829165,-0.698240968,0.063032726,0.489720001,0.300534578,0.257670886,-1.368169317,-1.290793882,-1.955035179,-1.408696162,1.057328038,1.721067171,0.488631111,0.359401113,-0.301575972,-1.064380006,0.106263177,-0.04074878,1.218338457,0.60131609,-0.20758331,0.137526764,0.712687342,0.23419312,-0.924834243,-0.823970358,-1.464359115,-1.565029916,-1.046255675,2.412688135,1.845287388,0.810530397,-0.360241374,-0.644117861,-1.423942483,-0.897145712,-0.170668917,-0.398533245,-1.075077172,-1.054090475,0.010186047,0.305361244,0.277787609,-0.023716319,0.076165851,0.433842386,0.570230143,-1.130600508,-0.210285838,-0.632346126,0.252822701,0.142755763,-0.861515884,0.645522114,1.275707331,-0.562909969,0.676238938,-0.663219652,-1.107102692,2.105219329,-1.642414318,-0.846557351,1.322908038,1.365208005,91853
1.227632339,0.992607554,-0.657353679,-0.647579462,1.378666357,0.467056512,1.645185391,2.493898522,-3.034795464,0.015025063,-0.570280264,1.268108836,-1.022044837,-1.262249257,-1.144370288,1.172567935,-1.270320905,-0.685456053,0.238893917,-0.47954727,-0.728098916,-1.511694163,0.279329849,0.534291786,0.49584991,1.017682603,1.332567912,2.901345319,1.525007069,1.482034356,1.486702833,-1.001386112,-0.868998467,-1.343527906,0.695101838,-1.514634156,-0.886245533,0.257161548,-0.203039385,-0.282334229,-1.008300241,0.763032859,1.330024508,0.609930245,0.810527049,1.095232001,2.805248696,1.488057387,1.970433564,1.034941144,-0.964335209,-1.530061136,-0.857864901,1.502666484,-0.991524851,-0.51560522,0.221583314,-0.701605342,-1.00308355,-1.596975273,-0.138937685,-0.152626342,0.349347426,1.09078272,1.416786922,2.776729417,1.450942959,0.971683945,2.195822224,-0.282625863,0.248247714,-0.852663909,-0.381563953,-1.615031829,-1.660856132,-1.077990644,-0.029568256,0.886574755,2.62894886,1.251114039,1.007901469,1.000765774,-0.077919861,0.609965182,0.077610313,-1.831345184,-1.126479903,0.636013998,3.092168022,93740
-0.462547806,-0.182630609,1.605769692,-0.683446549,-0.512045322,2.411707638,1.590787485,0.986747632,-1.028948182,-0.820554921,0.620556403,-0.690348104,-0.734807707,-1.580737447,-1.945360981,-1.346495662,-0.016775382,2.448586006,2.946915029,2.640748434,1.274881385,-1.562261528,-1.471486186,-1.413464587,-1.978969642,-1.056578918,-0.763570241,-1.160036771,-0.677293797,-0.518028348,-0.233941893,-0.790975214,-1.524675358,-1.937324752,-1.207717936,-0.730031567,1.95873216,2.624830063,2.984828437,1.598785248,-0.134411175,-0.613637393,-0.909028611,-1.602367762,-0.773904567,-1.096613855,-1.253678119,-0.791333172,-0.757717247,-1.053344104,-0.656423051,-1.552256774,-1.789673941,-1.434663323,0.652012615,2.844281762,3.180476656,1.891325229,0.56939139,-2.771072522,-2.052211523,-1.710748642,-2.113641203,-1.223807357,-0.337384067,-0.95869157,-0.494075243,-0.26053434,1.163840717,-0.417172756,0.289490974,-0.009467433,-1.04499633,-0.642515374,-0.921614565,-0.338649897,-0.259333616,1.551609237,1.038465148,1.104303167,-0.380805573,1.238753756,-1.042699737,0.958662043,0.473360506,-1.132300979,-0.872004855,2.186166763,0.582427063,93875
0.737567885,-0.372364225,-0.534005037,0.300559058,-0.220186485,2.659447071,2.776117822,2.081575138,-1.593587624,-0.94554148,0.640418043,-1.20666857,-1.040274286,-1.260896724,-1.505437682,-1.382634914,1.934139725,3.637996912,2.608396773,1.526367471,0.436986574,0.488742364,-1.751979426,-1.985209667,-2.58022584,-2.589155716,-1.865730908,-1.81391969,-1.589362807,-1.199424697,-0.763371039,-1.642639752,-1.224995656,-1.455934875,-1.399687625,0.7823851,3.200032092,2.843529315,1.713461333,0.976725829,0.832113106,-1.628842451,-0.894316904,-2.106791985,-2.032049107,-1.704214936,-1.582130179,-1.406588304,-1.110110887,-1.503128619,-0.434619959,-1.203153825,-1.426815051,-1.273566689,2.627684104,3.811031825,2.320084697,1.22891465,-0.161582265,0.084917932,-1.528146921,-2.581782183,-2.681321527,-2.830894563,-1.874762976,-1.878314897,-1.64098632,-1.037122204,3.124823902,-0.626467923,-1.03029336,-1.379661706,-1.087798419,-1.218821421,-1.54836285,-0.597419158,-0.374216295,2.273646676,3.031247681,2.228448145,-0.63268586,1.988878389,-0.122942922,-1.661847697,1.71435494,-2.13363457,-1.991695063,1.97267267,2.78551157,93972
0.943611844,1.281253665,1.067301252,-0.614700562,0.173669565,3.460021933,2.060100759,0.872764527,-1.298995737,-0.914071366,0.663315517,-1.099843646,-0.35117719,-1.537222349,-1.877853763,-1.480934836,1.89402995,2.921274652,3.607872483,2.655345626,0.880708129,-1.36551916,-2.040905998,-2.182384164,-2.485789962,-2.657622908,-1.935711105,-1.971020652,-1.650790315,-1.303078867,-0.857911958,-0.552602828,-1.6458438,-1.871172333,-1.710379851,1.790788714,3.04257795,3.537939453,2.356145053,1.285733397,-1.248466487,-1.547891775,-2.194512963,-2.369657745,-2.498900656,-1.738625564,-1.860633594,-1.505092268,-1.17506128,-1.246108896,-0.143134952,-1.317181215,-1.727637301,-1.159443359,1.837648006,2.724197026,3.534016847,2.736364331,0.21172464,-1.127478709,-2.114448197,-1.85013508,-2.289795722,-2.555286714,-1.967745001,-1.925558429,-1.667752811,-1.139805437,1.1314894,2.004671316,-1.09215825,-1.221562367,-1.130600508,-1.326878805,-1.178742067,-0.15381471,0.214557438,0.088533376,1.646591273,1.199806983,-0.988553566,0.761247024,-0.939789883,-0.864071546,2.090561914,-1.576288515,-1.660877502,2.074778541,1.922031562,94207
0.969431889,0.901564055,0.974569079,-0.711407213,-0.047058337,2.020632607,3.379016743,2.652931194,-2.070632434,0.044058277,-0.422426679,-0.031594406,-1.542569162,-1.729838687,-1.921959911,-1.624969512,-0.452526292,2.069193428,1.705756127,0.731290946,-1.365560854,0.050602627,-0.817385264,0.010639334,0.137760609,0.12666195,0.405224536,1.208487839,0.458895098,0.14159859,0.42784454,-1.505322213,-1.715253774,-1.920909523,-1.920779329,-1.202161974,1.917445978,1.68353835,1.018126567,-0.894603379,1.04684753,-0.519032275,0.538930824,0.457099739,0.440292377,0.171587539,1.204473375,0.710212244,0.564446993,-0.458985995,-1.487866905,-1.630810313,-1.760437443,-1.22628564,0.234561621,2.135911637,1.657833297,0.311847754,-1.596376205,-1.006434258,-0.930877282,-0.477043028,-0.172744809,-0.168501746,0.625955941,1.182941329,0.264553211,-0.075250241,2.724472805,-0.970309983,-0.968428469,-0.870230502,-1.323209907,-1.488964881,-1.178742067,-1.299792868,0.358160788,1.285595445,3.339988636,1.829636204,-0.270112262,1.591810964,-1.3321337,-0.214227397,1.787642013,-1.897470988,-1.648153749,1.740613873,2.18833848,94859
