GEO_ID,NAME,AREALAND,AREAWATR,AREALAND_SQMI,AREAWATR_SQMI,INTPTLAT,INTPTLON
1400000US13227050500,Census Tract 505; Pickens County; Georgia,109528557,17902,42.289,0.007,34.4229121,-84.5108365
1400000US13227050601,Census Tract 506.01; Pickens County; Georgia,46345423,8560,17.894,0.003,34.4205485,-84.3889843
1400000US13227050602,Census Tract 506.02; Pickens County; Georgia,57308402,98286,22.127,0.038,34.4045686,-84.3123368
1400000US13229960100,Census Tract 9601; Pierce County; Georgia,273336754,1568296,105.536,0.606,31.3752743,-82.0988369
1400000US13229960200,Census Tract 9602; Pierce County; Georgia,214070810,1341114,82.653,0.518,31.4349423,-82.2592567
1400000US13229960301,Census Tract 9603.01; Pierce County; Georgia,52607255,517167,20.312,0.2,31.2877744,-82.3290459
1400000US13229960302,Census Tract 9603.02; Pierce County; Georgia,154679238,1271338,59.722,0.491,31.348816,-82.3381562
1400000US13229960401,Census Tract 9604.01; Pierce County; Georgia,77166004,1092047,29.794,0.422,31.2533461,-82.2485053
1400000US13229960402,Census Tract 9604.02; Pierce County; Georgia,109917172,1393964,42.439,0.538,31.2862629,-82.1749895
1400000US13231010101,Census Tract 101.01; Pike County; Georgia,74526486,1077713,28.775,0.416,33.1226425,-84.3543667
1400000US13231010102,Census Tract 101.02; Pike County; Georgia,94406388,1985859,36.451,0.767,33.1232893,-84.2802331
1400000US13231010200,Census Tract 102; Pike County; Georgia,111025324,1483231,42.867,0.573,33.1582567,-84.4394892
1400000US13231010300,Census Tract 103; Pike County; Georgia,172790184,2403754,66.715,0.928,33.0538895,-84.4662034
1400000US13231010400,Census Tract 104; Pike County; Georgia,106912104,1645427,41.279,0.635,33.0282153,-84.3580802
1400000US13233010100,Census Tract 101; Polk County; Georgia,155194230,1046624,59.921,0.404,34.0538175,-85.0437095
1400000US13233010201,Census Tract 102.01; Polk County; Georgia,12221227,75977,4.719,0.029,34.031398,-85.2474421
1400000US13233010202,Census Tract 102.02; Polk County; Georgia,84841586,139604,32.758,0.054,34.0624639,-85.2106858
1400000US13233010300,Census Tract 103; Polk County; Georgia,210725706,611283,81.362,0.236,34.0065776,-85.3501014
1400000US13233010400,Census Tract 104; Polk County; Georgia,110393446,681544,42.623,0.263,33.9457493,-85.2353503
1400000US13233010500,Census Tract 105; Polk County; Georgia,63640086,245522,24.572,0.095,33.9823149,-85.2028332
1400000US13233010600,Census Tract 106; Polk County; Georgia,96876724,1165019,37.404,0.45,33.9733919,-85.0902883
1400000US13233010700,Census Tract 107; Polk County; Georgia,69883468,698308,26.982,0.27,33.9740692,-85.036028
1400000US13235950100,Census Tract 9501; Pulaski County; Georgia,218263858,2288756,84.272,0.884,32.2449843,-83.3941355
1400000US13235950201,Census Tract 9502.01; Pulaski County; Georgia,6120633,222141,2.363,0.086,32.2828257,-83.4747084
1400000US13235950202,Census Tract 9502.02; Pulaski County; Georgia,162837320,1442151,62.872,0.557,32.299682,-83.5250817
1400000US13235950300,Census Tract 9503; Pulaski County; Georgia,258362146,1093558,99.754,0.422,32.1846029,-83.5148665
1400000US13237960101,Census Tract 9601.01; Putnam County; Georgia,153718803,10359955,59.351,4,33.301811,-83.2736515
1400000US13237960103,Census Tract 9601.03; Putnam County; Georgia,88377445,6491775,34.123,2.506,33.3995325,-83.3083574
1400000US13237960104,Census Tract 9601.04; Putnam County; Georgia,51205620,11981377,19.771,4.626,33.3621413,-83.1920903
1400000US13237960201,Census Tract 9602.01; Putnam County; Georgia,192075877,1015861,74.161,0.392,33.4097713,-83.4304202
1400000US13237960203,Census Tract 9602.03; Putnam County; Georgia,83904402,89156,32.396,0.034,33.3328547,-83.4522691
1400000US13237960204,Census Tract 9602.04; Putnam County; Georgia,43691527,232969,16.869,0.09,33.3133095,-83.3738074
1400000US13237960301,Census Tract 9603.01; Putnam County; Georgia,234885577,4754848,90.69,1.836,33.241757,-83.4583153
1400000US13237960302,Census Tract 9603.02; Putnam County; Georgia,44862480,6525918,17.322,2.52,33.2045593,-83.3290915
1400000US13239960300,Census Tract 9603; Quitman County; Georgia,391703076,24158295,151.237,9.328,31.8629381,-85.0047978
1400000US13241970101,Census Tract 9701.01; Rabun County; Georgia,67625308,170338,26.11,0.066,34.959483,-83.4327924
1400000US13241970102,Census Tract 9701.02; Rabun County; Georgia,89976044,168086,34.74,0.065,34.9331774,-83.2972619
1400000US13241970103,Census Tract 9701.03; Rabun County; Georgia,51745728,146329,19.979,0.056,34.9417795,-83.3608753
1400000US13241970201,Census Tract 9702.01; Rabun County; Georgia,178819214,624891,69.042,0.241,34.9168929,-83.5041703
1400000US13241970202,Census Tract 9702.02; Rabun County; Georgia,230721171,1562005,89.082,0.603,34.9073109,-83.2434438
1400000US13241970302,Census Tract 9703.02; Rabun County; Georgia,93619098,1347526,36.147,0.52,34.7929814,-83.3773704
1400000US13241970303,Census Tract 9703.03; Rabun County; Georgia,107962539,2469679,41.685,0.954,34.7986376,-83.48155
1400000US13241970304,Census Tract 9703.04; Rabun County; Georgia,138174774,11365100,53.35,4.388,34.8758508,-83.6196041
1400000US13243790100,Census Tract 7901; Randolph County; Georgia,534794052,4847783,206.485,1.872,31.810048,-84.6861476
1400000US13243790200,Census Tract 7902; Randolph County; Georgia,574332174,1982258,221.751,0.765,31.7310825,-84.8217331
1400000US13245000100,Census Tract 1; Richmond County; Georgia,4828599,14161,1.864,0.005,33.4880609,-82.0196
1400000US13245000200,Census Tract 2; Richmond County; Georgia,2428112,299270,0.937,0.116,33.4878308,-81.9993932
1400000US13245000300,Census Tract 3; Richmond County; Georgia,1626335,169420,0.628,0.065,33.4812657,-81.9904179
1400000US13245000600,Census Tract 6; Richmond County; Georgia,2317395,125281,0.895,0.048,33.4656402,-81.958138
1400000US13245000700,Census Tract 7; Richmond County; Georgia,1240057,0,0.479,0,33.4683713,-81.9734146
1400000US13245001000,Census Tract 10; Richmond County; Georgia,1976881,0,0.763,0,33.4710148,-82.0009778
1400000US13245001100,Census Tract 11; Richmond County; Georgia,2063156,75358,0.797,0.029,33.473844,-82.0252876
1400000US13245001200,Census Tract 12; Richmond County; Georgia,3714833,0,1.434,0,33.4621004,-82.0276561
1400000US13245001300,Census Tract 13; Richmond County; Georgia,1867086,24982,0.721,0.01,33.4617823,-82.0088438
1400000US13245001400,Census Tract 14; Richmond County; Georgia,1315653,0,0.508,0,33.4585991,-81.9913874
1400000US13245001602,Census Tract 16.02; Richmond County; Georgia,3739483,0,1.444,0,33.4817342,-82.0463106
1400000US13245001603,Census Tract 16.03; Richmond County; Georgia,597025,0,0.231,0,33.4750725,-82.0672495
1400000US13245001604,Census Tract 16.04; Richmond County; Georgia,4389052,0,1.695,0,33.4679452,-82.0512509
1400000US13245010101,Census Tract 101.01; Richmond County; Georgia,7270168,1329899,2.807,0.513,33.5075532,-82.0112808
1400000US13245010104,Census Tract 101.04; Richmond County; Georgia,7407625,710638,2.86,0.274,33.5319629,-82.0385538
1400000US13245010105,Census Tract 101.05; Richmond County; Georgia,5106276,18572,1.972,0.007,33.5044281,-82.0695205
1400000US13245010107,Census Tract 101.07; Richmond County; Georgia,2782963,5714,1.075,0.002,33.5055706,-82.0483198
1400000US13245010108,Census Tract 101.08; Richmond County; Georgia,775324,0,0.299,0,33.5160307,-82.034682
1400000US13245010109,Census Tract 101.09; Richmond County; Georgia,2459058,0,0.949,0,33.5139891,-82.0213119
1400000US13245010201,Census Tract 102.01; Richmond County; Georgia,5995241,35060,2.315,0.014,33.4934552,-82.0585527
1400000US13245010203,Census Tract 102.03; Richmond County; Georgia,5156832,24325,1.991,0.009,33.4753791,-82.0759791
1400000US13245010205,Census Tract 102.05; Richmond County; Georgia,2671647,5272,1.032,0.002,33.4888014,-82.0934702
1400000US13245010206,Census Tract 102.06; Richmond County; Georgia,6018808,28051,2.324,0.011,33.4726853,-82.1010858
1400000US13245010207,Census Tract 102.07; Richmond County; Georgia,13683953,18121,5.283,0.007,33.4432335,-82.1475329
1400000US13245010208,Census Tract 102.08; Richmond County; Georgia,10097666,9625,3.899,0.004,33.4565745,-82.1034681
1400000US13245010300,Census Tract 103; Richmond County; Georgia,5329457,34571,2.058,0.013,33.4496118,-82.0205011
1400000US13245010400,Census Tract 104; Richmond County; Georgia,4844181,23277,1.87,0.009,33.4410247,-82.005638
1400000US13245010506,Census Tract 105.06; Richmond County; Georgia,4517077,0,1.744,0,33.4224233,-82.0411636
1400000US13245010507,Census Tract 105.07; Richmond County; Georgia,6856705,27662,2.647,0.011,33.4341356,-82.0495841
1400000US13245010508,Census Tract 105.08; Richmond County; Georgia,3435321,28327,1.326,0.011,33.4225797,-82.023898
1400000US13245010509,Census Tract 105.09; Richmond County; Georgia,4113643,0,1.588,0,33.3975321,-82.0375747
1400000US13245010510,Census Tract 105.10; Richmond County; Georgia,5418491,0,2.092,0,33.4099853,-82.0178142
1400000US13245010511,Census Tract 105.11; Richmond County; Georgia,7435134,17640,2.871,0.007,33.3973807,-82.0050858
1400000US13245010512,Census Tract 105.12; Richmond County; Georgia,5163873,5532,1.994,0.002,33.4248813,-82.0705217
1400000US13245010513,Census Tract 105.13; Richmond County; Georgia,5434720,0,2.098,0,33.4082215,-82.0570615
1400000US13245010514,Census Tract 105.14; Richmond County; Georgia,6093290,38923,2.353,0.015,33.4321262,-82.0944083
1400000US13245010515,Census Tract 105.15; Richmond County; Georgia,6894674,39440,2.662,0.015,33.4491803,-82.0692587
1400000US13245010601,Census Tract 106.01; Richmond County; Georgia,2778656,651064,1.073,0.251,33.4597175,-81.931723
1400000US13245010602,Census Tract 106.02; Richmond County; Georgia,69681983,2137330,26.904,0.825,33.4016882,-81.9620491
1400000US13245010706,Census Tract 107.06; Richmond County; Georgia,30721362,184083,11.862,0.071,33.3575257,-81.995062
1400000US13245010707,Census Tract 107.07; Richmond County; Georgia,4348567,62270,1.679,0.024,33.4031521,-82.0967319
1400000US13245010708,Census Tract 107.08; Richmond County; Georgia,8067302,0,3.115,0,33.3915762,-82.0811018
1400000US13245010709,Census Tract 107.09; Richmond County; Georgia,7055482,0,2.724,0,33.3827762,-82.0487609
1400000US13245010710,Census Tract 107.10; Richmond County; Georgia,9462691,91205,3.654,0.035,33.3623978,-82.0565164
1400000US13245010711,Census Tract 107.11; Richmond County; Georgia,10219187,35425,3.946,0.014,33.3678492,-82.122735
1400000US13245010713,Census Tract 107.13; Richmond County; Georgia,7874886,86852,3.041,0.034,33.3541055,-82.0969068
1400000US13245010714,Census Tract 107.14; Richmond County; Georgia,4083102,0,1.576,0,33.3755872,-82.1045275
1400000US13245010801,Census Tract 108.01; Richmond County; Georgia,9917792,30634,3.829,0.012,33.4165535,-82.1139478
1400000US13245010802,Census Tract 108.02; Richmond County; Georgia,169005435,953641,65.253,0.368,33.357377,-82.2220034
1400000US13245010903,Census Tract 109.03; Richmond County; Georgia,103939218,227845,40.131,0.088,33.2853429,-82.1396247
1400000US13245010904,Census Tract 109.04; Richmond County; Georgia,48835970,321240,18.856,0.124,33.333487,-82.1350999
1400000US13245010905,Census Tract 109.05; Richmond County; Georgia,131177149,2625491,50.648,1.014,33.2761837,-81.9463227
1400000US13245010907,Census Tract 109.07; Richmond County; Georgia,29152882,110717,11.256,0.043,33.3213437,-82.0265815
1400000US13245010908,Census Tract 109.08; Richmond County; Georgia,21308253,79115,8.227,0.031,33.316455,-81.9904357
1400000US13245011000,Census Tract 110; Richmond County; Georgia,2960339,289219,1.143,0.112,33.4753038,-81.9743473
1400000US13245011100,Census Tract 111; Richmond County; Georgia,2380558,0,0.919,0,33.4592649,-81.9821423
1400000US13247060101,Census Tract 601.01; Rockdale County; Georgia,28010869,545669,10.815,0.211,33.7325348,-84.011111
1400000US13247060103,Census Tract 601.03; Rockdale County; Georgia,42567493,811504,16.435,0.313,33.748891,-83.9636141
1400000US13247060104,Census Tract 601.04; Rockdale County; Georgia,26469625,556219,10.22,0.215,33.6943728,-83.9389452
1400000US13247060201,Census Tract 602.01; Rockdale County; Georgia,11795893,635633,4.554,0.245,33.7032625,-84.0517635
1400000US13247060203,Census Tract 602.03; Rockdale County; Georgia,12392565,197615,4.785,0.076,33.6638145,-84.0691363
1400000US13247060204,Census Tract 602.04; Rockdale County; Georgia,16016411,199165,6.184,0.077,33.640022,-84.064081
1400000US13247060305,Census Tract 603.05; Rockdale County; Georgia,16612537,264935,6.414,0.102,33.6579388,-83.9777256
1400000US13247060306,Census Tract 603.06; Rockdale County; Georgia,14453645,201436,5.581,0.078,33.6400053,-83.9572557
1400000US13247060310,Census Tract 603.10; Rockdale County; Georgia,9217064,102547,3.559,0.04,33.6727648,-84.032436
1400000US13247060311,Census Tract 603.11; Rockdale County; Georgia,12211923,130376,4.715,0.05,33.6520811,-84.0263696
1400000US13247060312,Census Tract 603.12; Rockdale County; Georgia,6999957,100756,2.703,0.039,33.6308243,-84.0108358
1400000US13247060313,Census Tract 603.13; Rockdale County; Georgia,5242384,165186,2.024,0.064,33.6025531,-83.9905125
1400000US13247060314,Census Tract 603.14; Rockdale County; Georgia,2198486,56232,0.849,0.022,33.6214455,-83.9854182
1400000US13247060315,Census Tract 603.15; Rockdale County; Georgia,4051039,97928,1.564,0.038,33.6804758,-83.9798939
1400000US13247060316,Census Tract 603.16; Rockdale County; Georgia,3912592,37944,1.511,0.015,33.6750426,-84.0019558
1400000US13247060317,Census Tract 603.17; Rockdale County; Georgia,5330679,47089,2.058,0.018,33.6925197,-84.0211146
1400000US13247060318,Census Tract 603.18; Rockdale County; Georgia,3008141,18403,1.161,0.007,33.6819856,-84.0149885
1400000US13247060403,Census Tract 604.03; Rockdale County; Georgia,38115585,627316,14.717,0.242,33.6183551,-84.1219363
1400000US13247060406,Census Tract 604.06; Rockdale County; Georgia,10803725,124653,4.171,0.048,33.5830604,-84.0263031
1400000US13247060407,Census Tract 604.07; Rockdale County; Georgia,5915690,118567,2.284,0.046,33.5656211,-84.0202011
1400000US13247060408,Census Tract 604.08; Rockdale County; Georgia,30705875,533777,11.856,0.206,33.5654455,-84.0878135
1400000US13247060409,Census Tract 604.09; Rockdale County; Georgia,14827085,132410,5.725,0.051,33.5783216,-84.0541242
1400000US13247060410,Census Tract 604.10; Rockdale County; Georgia,5196148,71910,2.006,0.028,33.6081451,-84.0168807
1400000US13247060411,Census Tract 604.11; Rockdale County; Georgia,10173108,122401,3.928,0.047,33.606574,-84.043268
1400000US13249960100,Census Tract 9601; Schley County; Georgia,245777619,1462519,94.895,0.565,32.3182006,-84.3324186
1400000US13249960200,Census Tract 9602; Schley County; Georgia,186513583,907130,72.013,0.35,32.1914746,-84.2967105
1400000US13251970200,Census Tract 9702; Screven County; Georgia,529094757,8883887,204.285,3.43,32.899019,-81.5953409
1400000US13251970300,Census Tract 9703; Screven County; Georgia,185189763,2879871,71.502,1.112,32.7649113,-81.7166735
1400000US13251970401,Census Tract 9704.01; Screven County; Georgia,50958423,546286,19.675,0.211,32.6974676,-81.5945272
1400000US13251970402,Census Tract 9704.02; Screven County; Georgia,302560727,4309126,116.819,1.664,32.7382808,-81.530206
1400000US13251970500,Census Tract 9705; Screven County; Georgia,331723589,4674901,128.079,1.805,32.5961874,-81.5314258
1400000US13251970600,Census Tract 9706; Screven County; Georgia,273141358,4729740,105.46,1.826,32.6687257,-81.7329238
1400000US13253200100,Census Tract 2001; Seminole County; Georgia,253331943,15490332,97.812,5.981,30.9190927,-84.7868371
1400000US13253200200,Census Tract 2002; Seminole County; Georgia,58396627,209797,22.547,0.081,31.0064296,-84.8627237
1400000US13253200300,Census Tract 2003; Seminole County; Georgia,303512683,33535580,117.187,12.948,30.9197836,-84.9199865
1400000US13255160101,Census Tract 1601.01; Spalding County; Georgia,46911718,340645,18.113,0.132,33.3313967,-84.3395059
1400000US13255160102,Census Tract 1601.02; Spalding County; Georgia,20497104,325040,7.914,0.125,33.331031,-84.2678573
1400000US13255160201,Census Tract 1602.01; Spalding County; Georgia,60781881,829239,23.468,0.32,33.2873792,-84.1575317
1400000US13255160202,Census Tract 1602.02; Spalding County; Georgia,27268883,1621244,10.529,0.626,33.3113473,-84.2113112
1400000US13255160300,Census Tract 1603; Spalding County; Georgia,17615062,388536,6.801,0.15,33.2924402,-84.2581257
1400000US13255160401,Census Tract 1604.01; Spalding County; Georgia,5983432,9126,2.31,0.004,33.2860324,-84.2746408
1400000US13255160402,Census Tract 1604.02; Spalding County; Georgia,5572471,28873,2.152,0.011,33.2681651,-84.2781386
1400000US13255160500,Census Tract 1605; Spalding County; Georgia,32319918,458599,12.479,0.177,33.2694367,-84.3257575
1400000US13255160600,Census Tract 1606; Spalding County; Georgia,113239594,2686562,43.722,1.037,33.2454783,-84.4171532
1400000US13255160701,Census Tract 1607.01; Spalding County; Georgia,5881645,13875,2.271,0.005,33.2376764,-84.2963936
1400000US13255160702,Census Tract 1607.02; Spalding County; Georgia,25274298,346621,9.758,0.134,33.2216964,-84.3495592
1400000US13255160800,Census Tract 1608; Spalding County; Georgia,6205872,55078,2.396,0.021,33.2529653,-84.2705334
1400000US13255160900,Census Tract 1609; Spalding County; Georgia,9899288,68993,3.822,0.027,33.2488001,-84.2292968
1400000US13255161000,Census Tract 1610; Spalding County; Georgia,83042623,1381362,32.063,0.533,33.2199733,-84.1709959
1400000US13255161100,Census Tract 1611; Spalding County; Georgia,11779402,140350,4.548,0.054,33.2180493,-84.2439076
1400000US13255161201,Census Tract 1612.01; Spalding County; Georgia,21156780,553231,8.169,0.214,33.2055811,-84.3078674
1400000US13255161202,Census Tract 1612.02; Spalding County; Georgia,14131232,128617,5.456,0.05,33.2228814,-84.264766
1400000US13257970101,Census Tract 9701.01; Stephens County; Georgia,42412157,411438,16.375,0.159,34.5917238,-83.3755212
1400000US13257970102,Census Tract 9701.02; Stephens County; Georgia,79946104,3308013,30.867,1.277,34.6493075,-83.3351305
1400000US13257970201,Census Tract 9702.01; Stephens County; Georgia,33998399,5530562,13.127,2.135,34.5635217,-83.1594141
1400000US13257970202,Census Tract 9702.02; Stephens County; Georgia,74728376,1695238,28.853,0.655,34.5682391,-83.2210338
1400000US13257970301,Census Tract 9703.01; Stephens County; Georgia,13853209,59905,5.349,0.023,34.5623524,-83.3396654
1400000US13257970302,Census Tract 9703.02; Stephens County; Georgia,16061947,227317,6.202,0.088,34.5481403,-83.3100686
1400000US13257970401,Census Tract 9704.01; Stephens County; Georgia,128397648,726816,49.575,0.281,34.5078766,-83.366836
1400000US13257970402,Census Tract 9704.02; Stephens County; Georgia,73852464,1079981,28.515,0.417,34.5056469,-83.2170347
1400000US13259950100,Census Tract 9501; Stewart County; Georgia,314904167,1225065,121.585,0.473,32.0857209,-84.7009735
1400000US13259950400,Census Tract 9504; Stewart County; Georgia,873248887,11373419,337.163,4.391,32.0880272,-84.8974973
1400000US13261950100,Census Tract 9501; Sumter County; Georgia,252958680,4207382,97.668,1.624,32.1255116,-84.0831136
1400000US13261950200,Census Tract 9502; Sumter County; Georgia,59163595,659667,22.843,0.255,32.0850548,-84.1634266
1400000US13261950300,Census Tract 9503; Sumter County; Georgia,82941560,1225902,32.024,0.473,32.1164447,-84.255531
1400000US13261950400,Census Tract 9504; Sumter County; Georgia,364131973,2536569,140.592,0.979,32.0405787,-84.3653307
1400000US13261950500,Census Tract 9505; Sumter County; Georgia,139161137,1114556,53.73,0.43,31.9933571,-84.2498559
1400000US13261950600,Census Tract 9506; Sumter County; Georgia,2463171,0,0.951,0,32.0698394,-84.2286455
1400000US13261950700,Census Tract 9507; Sumter County; Georgia,58323494,1195496,22.519,0.462,32.0340229,-84.1697146
1400000US13261950800,Census Tract 9508; Sumter County; Georgia,291502682,14271869,112.55,5.51,31.968503,-84.056677
1400000US13263960100,Census Tract 9601; Talbot County; Georgia,310501089,3318169,119.885,1.281,32.7853728,-84.5860359
1400000US13263960200,Census Tract 9602; Talbot County; Georgia,421186512,3380774,162.621,1.305,32.6983623,-84.4898972
1400000US13263960300,Census Tract 9603; Talbot County; Georgia,281975178,2067905,108.871,0.798,32.595753,-84.5596483
1400000US13265010200,Census Tract 102; Taliaferro County; Georgia,504029143,1917633,194.607,0.74,33.559319,-82.8752721
1400000US13267950100,Census Tract 9501; Tattnall County; Georgia,266397188,5117815,102.857,1.976,32.2310142,-82.1225587
1400000US13267950202,Census Tract 9502.02; Tattnall County; Georgia,273760392,5612910,105.699,2.167,32.0092578,-82.1405539
1400000US13267950203,Census Tract 9502.03; Tattnall County; Georgia,16016333,291823,6.184,0.113,32.0853879,-82.118198
1400000US13267950204,Census Tract 9502.04; Tattnall County; Georgia,144170304,1643933,55.664,0.635,32.1175525,-82.0595474
1400000US13267950300,Census Tract 9503; Tattnall County; Georgia,217701377,1962066,84.055,0.758,32.0101933,-81.927319
1400000US13267950401,Census Tract 9504.01; Tattnall County; Georgia,259661977,4268507,100.256,1.648,31.9084281,-82.0348592
1400000US13267950402,Census Tract 9504.02; Tattnall County; Georgia,67661941,550358,26.124,0.212,31.8826055,-81.9427888
1400000US13269950100,Census Tract 9501; Taylor County; Georgia,267321505,2540717,103.213,0.981,32.6614676,-84.2413494
1400000US13269950200,Census Tract 9502; Taylor County; Georgia,146565318,2574695,56.589,0.994,32.5590039,-84.1049705
1400000US13269950301,Census Tract 9503.01; Taylor County; Georgia,393280157,1792585,151.846,0.692,32.4858923,-84.3278467
1400000US13269950302,Census Tract 9503.02; Taylor County; Georgia,168446110,893542,65.037,0.345,32.5132619,-84.2187823
1400000US13271950101,Census Tract 9501.01; Telfair County; Georgia,168817454,1634397,65.181,0.631,32.0140117,-82.8386233
1400000US13271950102,Census Tract 9501.02; Telfair County; Georgia,26748373,707247,10.328,0.273,32.1040937,-82.9244177
1400000US13271950103,Census Tract 9501.03; Telfair County; Georgia,91334121,1315154,35.264,0.508,32.0387576,-82.9446698
1400000US13271950200,Census Tract 9502; Telfair County; Georgia,345010189,5363570,133.209,2.071,31.9260872,-83.0647093
1400000US13271950500,Census Tract 9505; Telfair County; Georgia,500710956,8336031,193.326,3.219,31.8836108,-82.8764384
1400000US13273120200,Census Tract 1202; Terrell County; Georgia,403739043,1472815,155.885,0.569,31.8436173,-84.4390792
1400000US13273120300,Census Tract 1203; Terrell County; Georgia,61153308,317935,23.611,0.123,31.8087372,-84.4583974
1400000US13273120400,Census Tract 1204; Terrell County; Georgia,238340214,1583944,92.024,0.612,31.7178354,-84.4821712
1400000US13273120500,Census Tract 1205; Terrell County; Georgia,166463226,1576631,64.272,0.609,31.6824112,-84.3623164
1400000US13275960100,Census Tract 9601; Thomas County; Georgia,73226970,1360744,28.273,0.525,31.0461591,-84.0632762
1400000US13275960200,Census Tract 9602; Thomas County; Georgia,205675144,3701690,79.412,1.429,30.967838,-84.0252315
1400000US13275960300,Census Tract 9603; Thomas County; Georgia,142988182,1962419,55.208,0.758,30.9826875,-83.8778142
1400000US13275960400,Census Tract 9604; Thomas County; Georgia,176767330,1977230,68.25,0.763,30.9401436,-83.7802492
1400000US13275960501,Census Tract 9605.01; Thomas County; Georgia,52731139,948249,20.36,0.366,30.9066198,-83.9357084
1400000US13275960502,Census Tract 9605.02; Thomas County; Georgia,43053106,1315251,16.623,0.508,30.8836362,-83.8943544
1400000US13275960601,Census Tract 9606.01; Thomas County; Georgia,5989402,24041,2.313,0.009,30.8519585,-83.9676574
1400000US13275960602,Census Tract 9606.02; Thomas County; Georgia,2805357,110777,1.083,0.043,30.8399813,-83.9564119
1400000US13275960701,Census Tract 9607.01; Thomas County; Georgia,52492619,1501414,20.268,0.58,30.891148,-83.9971334
1400000US13275960702,Census Tract 9607.02; Thomas County; Georgia,5278394,0,2.038,0,30.850646,-83.9836394
1400000US13275960800,Census Tract 9608; Thomas County; Georgia,160724566,2139631,62.056,0.826,30.771162,-84.0384937
1400000US13275960900,Census Tract 9609; Thomas County; Georgia,6908283,10498,2.667,0.004,30.8240121,-83.963907
1400000US13275961000,Census Tract 9610; Thomas County; Georgia,203764724,1934718,78.674,0.747,30.7611482,-83.9287847
1400000US13275961100,Census Tract 9611; Thomas County; Georgia,278187392,2659033,107.409,1.027,30.743521,-83.7994187
1400000US13277960100,Census Tract 9601; Tift County; Georgia,157279863,6013807,60.726,2.322,31.5485029,-83.5663293
1400000US13277960200,Census Tract 9602; Tift County; Georgia,98927676,2770256,38.196,1.07,31.4606736,-83.6223478
1400000US13277960301,Census Tract 9603.01; Tift County; Georgia,17022067,432016,6.572,0.167,31.484342,-83.5333791
1400000US13277960302,Census Tract 9603.02; Tift County; Georgia,3496077,32333,1.35,0.012,31.4643007,-83.5180972
1400000US13277960401,Census Tract 9604.01; Tift County; Georgia,14165472,540660,5.469,0.209,31.4968586,-83.4906314
1400000US13277960402,Census Tract 9604.02; Tift County; Georgia,2565217,5540,0.99,0.002,31.4627119,-83.498063
1400000US13277960500,Census Tract 9605; Tift County; Georgia,146357897,3791964,56.509,1.464,31.4632511,-83.4226201
1400000US13277960601,Census Tract 9606.01; Tift County; Georgia,9876047,128606,3.813,0.05,31.4346942,-83.4830018
1400000US13277960602,Census Tract 9606.02; Tift County; Georgia,4348012,1675,1.679,0.001,31.4438198,-83.50352
1400000US13277960700,Census Tract 9607; Tift County; Georgia,24158997,407744,9.328,0.157,31.4514742,-83.5506483
1400000US13277960800,Census Tract 9608; Tift County; Georgia,100964112,3248215,38.982,1.254,31.3673561,-83.5868672
1400000US13277960900,Census Tract 9609; Tift County; Georgia,96540885,3085476,37.275,1.191,31.3615915,-83.4962731
1400000US13279970101,Census Tract 9701.01; Toombs County; Georgia,112861027,1914934,43.576,0.739,32.2401773,-82.2657879
1400000US13279970102,Census Tract 9701.02; Toombs County; Georgia,159301432,2253864,61.507,0.87,32.1224205,-82.2448775
1400000US13279970201,Census Tract 9702.01; Toombs County; Georgia,99460973,943499,38.402,0.364,32.2690221,-82.3716548
1400000US13279970202,Census Tract 9702.02; Toombs County; Georgia,21620535,278198,8.348,0.107,32.2180411,-82.3682431
1400000US13279970301,Census Tract 9703.01; Toombs County; Georgia,20378208,427726,7.868,0.165,32.2358435,-82.4272519
1400000US13279970302,Census Tract 9703.02; Toombs County; Georgia,18879954,579655,7.29,0.224,32.1731018,-82.4285204
1400000US13279970400,Census Tract 9704; Toombs County; Georgia,23321928,526090,9.005,0.203,32.1920928,-82.3717063
1400000US13279970500,Census Tract 9705; Toombs County; Georgia,123131942,1899462,47.542,0.733,32.1378798,-82.37903
1400000US13279970600,Census Tract 9706; Toombs County; Georgia,363832056,9253501,140.476,3.573,32.0155837,-82.3447063
1400000US13281960100,Census Tract 9601; Towns County; Georgia,81916565,1380699,31.628,0.533,34.9465664,-83.8741014
1400000US13281960200,Census Tract 9602; Towns County; Georgia,189312671,4572425,73.094,1.765,34.8688647,-83.7650658
1400000US13281960301,Census Tract 9603.01; Towns County; Georgia,20067240,3382327,7.748,1.306,34.9517376,-83.7451488
1400000US13281960302,Census Tract 9603.02; Towns County; Georgia,139881613,4418747,54.009,1.706,34.9594403,-83.6502333
1400000US13283960100,Census Tract 9601; Treutlen County; Georgia,237080887,3872736,91.537,1.495,32.4516785,-82.5163819
1400000US13283960200,Census Tract 9602; Treutlen County; Georgia,279443207,3938172,107.894,1.521,32.3713882,-82.6160493
1400000US13285960101,Census Tract 9601.01; Troup County; Georgia,109629558,772715,42.328,0.298,33.1560633,-84.9513844
1400000US13285960102,Census Tract 9601.02; Troup County; Georgia,62409723,370477,24.097,0.143,33.1570237,-84.8892537
1400000US13285960201,Census Tract 9602.01; Troup County; Georgia,60539701,9860305,23.375,3.807,33.1494897,-85.0200228
1400000US13285960202,Census Tract 9602.02; Troup County; Georgia,154337719,32221870,59.59,12.441,33.0978201,-85.1493205
1400000US13285960300,Census Tract 9603; Troup County; Georgia,29443864,6490659,11.368,2.506,33.0491681,-85.0961155
