date,station,lon,lat,tmpf,relh,sped,vsby
2019-01-30,jrb,-74.009,40.7012,45.762499999999996,70.51954545454545,13.042045454545455,8.354886363636364
2019-01-30,nyc,-73.9693,40.779,28.071052631578947,65.32973684210526,0.0,7.953947368421052
2019-01-31,jrb,-74.009,40.7012,32.11590909090909,59.875227272727265,11.134090909090908,9.909090909090908
2019-01-31,nyc,-73.9693,40.779,7.62,37.036500000000004,0.0,10.0
2019-02-01,jrb,-74.009,40.7012,32.583333333333336,55.460277777777776,8.401388888888889,10.0
2019-02-01,nyc,-73.9693,40.779,15.98125,34.813125,0.0,10.0
2019-02-02,jrb,-74.009,40.7012,37.08974358974359,59.68358974358974,9.701282051282051,10.0
2019-02-02,nyc,-73.9693,40.779,24.69473684210526,45.456842105263156,0.0,9.947368421052632
2019-02-03,jrb,-74.009,40.7012,49.02608695652174,68.55826086956522,6.7250000000000005,9.41304347826087
2019-02-03,nyc,-73.9693,40.779,40.8235294117647,57.45294117647059,0.0,8.0
2019-02-04,jrb,-74.009,40.7012,50.1764705882353,65.5370588235294,4.769117647058824,9.794117647058824
2019-02-04,nyc,-73.9693,40.779,48.8421052631579,55.613157894736844,0.0,9.263157894736842
2019-02-05,jrb,-74.009,40.7012,54.52459016393443,69.37409836065574,4.468032786885246,9.114754098360656
2019-02-05,nyc,-73.9693,40.779,54.94736842105263,57.10578947368421,0.0,9.631578947368421
2019-02-06,jrb,-74.009,40.7012,49.08636363636364,68.75727272727272,8.311363636363636,9.863636363636363
2019-02-06,nyc,-73.9693,40.779,43.333333333333336,62.19208333333333,0.0,9.708333333333334
2019-02-07,jrb,-74.009,40.7012,53.425954198473285,74.48801526717557,11.31564885496183,7.5534351145038165
2019-02-07,nyc,-73.9693,40.779,41.09032258064516,90.94129032258064,0.0,6.016129032258065
2019-02-08,jrb,-74.009,40.7012,52.75905511811023,74.31133858267715,6.474409448818897,7.94488188976378
2019-02-08,nyc,-73.9693,40.779,44.31,82.62875,0.0,6.59375
2019-02-09,jrb,-74.009,40.7012,43.952173913043474,55.24434782608695,6.3,9.934782608695652
2019-02-09,nyc,-73.9693,40.779,29.333333333333332,37.04904761904762,0.0,10.0
2019-02-10,jrb,-74.009,40.7012,42.304761904761904,58.15571428571428,6.982142857142857,9.904761904761905
2019-02-10,nyc,-73.9693,40.779,28.764705882352942,43.02823529411765,0.0,10.0
2019-02-11,jrb,-74.009,40.7012,42.76571428571428,62.20857142857143,6.965714285714286,9.885714285714286
2019-02-11,nyc,-73.9693,40.779,33.56315789473685,49.82473684210527,0.0,9.947368421052632
2019-02-12,jrb,-74.009,40.7012,48.84166666666667,72.98840277777778,15.213541666666666,4.380208333333333
2019-02-12,nyc,-73.9693,40.779,29.27391304347826,74.05717391304348,0.0,3.641304347826087
2019-02-13,jrb,-74.009,40.7012,52.803125,71.498046875,13.269921875,7.4140625
2019-02-13,nyc,-73.9693,40.779,35.53333333333334,83.93238095238095,0.0,5.761904761904762
2019-02-14,jrb,-74.009,40.7012,48.0,60.73519999999999,9.959,9.92
2019-02-14,nyc,-73.9693,40.779,39.15,46.8425,0.0,10.0
2019-02-15,jrb,-74.009,40.7012,50.714285714285715,64.93971428571429,4.271428571428571,9.942857142857143
2019-02-15,nyc,-73.9693,40.779,47.95238095238095,59.082857142857144,0.0,10.0
2019-02-16,jrb,-74.009,40.7012,49.05555555555556,54.190555555555555,5.302777777777778,9.86111111111111
2019-02-16,nyc,-73.9693,40.779,42.95238095238095,44.311904761904756,0.0,10.0
2019-02-17,jrb,-74.009,40.7012,42.28235294117647,59.46941176470588,7.03529411764706,10.0
2019-02-17,nyc,-73.9693,40.779,32.63636363636363,48.17409090909091,0.0,10.0
2019-02-18,jrb,-74.009,40.7012,51.49726027397261,73.5658904109589,7.065410958904109,6.787671232876712
2019-02-18,nyc,-73.9693,40.779,35.59166666666667,85.329375,0.0,5.244791666666667
2019-02-19,jrb,-74.009,40.7012,42.0,58.32674999999999,6.18125,9.9
2019-02-19,nyc,-73.9693,40.779,28.77368421052632,43.79526315789474,0.0,10.0
2019-02-20,jrb,-74.009,40.7012,46.55274725274725,70.05373626373625,7.708791208791209,4.148351648351649
2019-02-20,nyc,-73.9693,40.779,28.53611111111111,69.57222222222222,0.0,3.9930555555555554
2019-02-21,jrb,-74.009,40.7012,52.17037037037037,73.05103703703703,10.631111111111112,6.616666666666666
2019-02-21,nyc,-73.9693,40.779,35.31041666666667,86.69791666666667,0.0,4.578125
2019-02-22,jrb,-74.009,40.7012,49.45,58.750249999999994,4.85875,9.725
2019-02-22,nyc,-73.9693,40.779,42.333333333333336,46.77055555555555,0.0,10.0
2019-02-23,jrb,-74.009,40.7012,45.742105263157896,64.74131578947369,6.657894736842105,9.868421052631579
2019-02-23,nyc,-73.9693,40.779,37.68421052631579,55.46421052631579,0.0,10.0
2019-02-24,jrb,-74.009,40.7012,52.35058823529412,76.02917647058823,12.088529411764707,5.188235294117647
2019-02-24,nyc,-73.9693,40.779,39.904,91.7614,0.0,3.685
2019-02-25,jrb,-74.009,40.70120000000001,50.04642857142857,57.75982142857142,13.923214285714286,10.0
2019-02-25,nyc,-73.9693,40.779,40.86363636363637,40.165454545454544,0.0,9.954545454545455
2019-02-26,jrb,-74.009,40.7012,41.0516129032258,49.59387096774193,6.343548387096774,10.0
2019-02-26,nyc,-73.9693,40.779,30.621052631578944,35.13473684210526,0.0,10.0
2019-02-27,jrb,-74.009,40.7012,37.52068965517241,56.71793103448276,6.26551724137931,10.0
2019-02-27,nyc,-73.9693,40.779,26.533333333333335,43.964285714285715,0.0,9.952380952380953
2019-02-28,jrb,-74.009,40.7012,46.07945205479452,70.81068493150686,6.9157534246575345,8.26027397260274
2019-02-28,nyc,-73.9693,40.779,30.019444444444446,69.33722222222222,0.0,7.576388888888889
2019-03-01,jrb,-74.009,40.7012,47.334782608695654,72.5266304347826,9.5,6.1875
2019-03-01,nyc,-73.9693,40.779,29.625,73.22472222222223,0.0,5.402777777777778
2019-03-02,jrb,-74.009,40.70120000000001,50.65535714285714,73.67758928571428,9.620982142857143,5.631696428571429
2019-03-02,nyc,-73.9693,40.779,33.491891891891896,83.88945945945946,0.0,4.736486486486487
2019-03-03,jrb,-74.009,40.7012,48.223076923076924,69.38596153846153,6.0375,7.355769230769231
2019-03-03,nyc,-73.9693,40.779,37.57142857142857,68.37964285714285,0.0,7.160714285714286
2019-03-04,jrb,-74.009,40.7012,49.725,74.86448529411764,8.405147058823529,4.637867647058823
2019-03-04,nyc,-73.9693,40.779,34.51363636363636,82.3468181818182,0.0,4.568181818181818
2019-03-05,jrb,-74.009,40.7012,38.75555555555556,57.60222222222222,7.986111111111111,10.0
2019-03-05,nyc,-73.9693,40.779,27.242105263157896,44.31157894736842,0.0,10.0
2019-03-06,jrb,-74.009,40.7012,41.28,60.50111111111111,8.407777777777778,9.933333333333334
2019-03-06,nyc,-73.9693,40.779,23.45,43.31272727272727,0.0,9.727272727272727
2019-03-07,jrb,-74.009,40.7012,37.768571428571434,58.16228571428571,9.561428571428571,10.0
2019-03-07,nyc,-73.9693,40.779,23.71,44.0375,0.0,10.0
2019-03-08,jrb,-74.009,40.7012,40.490625,57.051562499999996,5.31875,9.96875
2019-03-08,nyc,-73.9693,40.779,31.285714285714285,43.69,0.0,10.0
2019-03-09,jrb,-74.009,40.7012,45.484848484848484,59.11727272727273,4.948484848484849,9.878787878787879
2019-03-09,nyc,-73.9693,40.779,40.473684210526315,45.79052631578947,0.0,9.631578947368421
2019-03-10,jrb,-74.009,40.7012,53.462025316455694,72.95721518987342,14.33132911392405,6.612341772151899
2019-03-10,nyc,-73.9693,40.779,39.721739130434784,85.12673913043479,0.0,3.9130434782608696
2019-03-11,jrb,-74.009,40.7012,52.67536231884058,67.51869565217392,7.933333333333333,7.818840579710145
2019-03-11,nyc,-73.9693,40.779,46.57692307692308,62.0626923076923,0.0,7.6923076923076925
2019-03-12,jrb,-74.009,40.7012,47.675,53.642999999999994,5.43375,9.9
2019-03-12,nyc,-73.9693,40.779,40.041666666666664,39.84291666666667,7.7625,10.0
2019-03-13,jrb,-74.009,40.7012,44.911764705882355,57.91,6.325,10.0
2019-03-13,nyc,-73.9693,40.779,38.869565217391305,44.84913043478261,3.4499999999999997,9.826086956521738
2019-03-14,jrb,-74.009,40.7012,51.19512195121951,65.50219512195122,5.63780487804878,9.609756097560975
2019-03-14,nyc,-73.9693,40.779,47.52173913043478,54.52695652173912,2.4,10.0
2019-03-15,jrb,-74.009,40.7012,57.556097560975616,72.13682926829269,7.489024390243903,10.0
2019-03-15,nyc,-73.9693,40.779,58.92307692307692,69.33961538461539,1.3711538461538462,9.76923076923077
2019-03-16,jrb,-74.009,40.70119999999999,54.58181818181818,62.04836363636363,7.213636363636364,9.218181818181819
2019-03-16,nyc,-73.9693,40.779,53.193333333333335,53.52333333333333,7.743333333333334,8.191666666666666
2019-03-17,jrb,-74.009,40.7012,45.470588235294116,47.118235294117646,7.170588235294118,10.0
2019-03-17,nyc,-73.9693,40.779,39.083333333333336,33.41166666666667,5.702083333333333,10.0
2019-03-18,jrb,-74.009,40.7012,44.59375,49.42125,6.9359375,10.0
2019-03-18,nyc,-73.9693,40.779,38.0,33.260000000000005,3.066666666666667,10.0
2019-03-19,jrb,-74.009,40.7012,47.27179487179487,57.72717948717949,6.162820512820512,9.692307692307692
2019-03-19,nyc,-73.9693,40.779,41.69565217391305,36.243478260869566,3.0500000000000003,10.0
2019-03-20,jrb,-74.009,40.7012,48.45,64.34125,7.10125,9.925
2019-03-20,nyc,-73.9693,40.779,44.25833333333333,47.4075,2.0125,9.875
2019-03-21,jrb,-74.009,40.70119999999999,53.5,73.53572727272727,11.75090909090909,8.213636363636363
2019-03-21,nyc,-73.9693,40.779,44.325,83.64874999999999,6.75625,5.7
2019-03-22,jrb,-74.009,40.7012,54.13650793650793,72.464708994709,12.339682539682538,5.671957671957672
2019-03-22,nyc,-73.9693,40.779,43.52,83.0272,10.074,5.735
2019-03-23,jrb,-74.009,40.7012,47.57142857142857,55.38285714285714,6.177142857142857,9.942857142857143
2019-03-23,nyc,-73.9693,40.779,40.625,46.104166666666664,10.972916666666668,10.0
2019-03-24,jrb,-74.009,40.7012,50.457142857142856,45.15314285714285,8.51,10.0
2019-03-24,nyc,-73.9693,40.779,47.291666666666664,24.40625,4.504166666666666,10.0
2019-03-25,jrb,-74.009,40.7012,53.38461538461539,52.50051282051282,6.1923076923076925,9.948717948717949
2019-03-25,nyc,-73.9693,40.779,52.458333333333336,35.560833333333335,3.4499999999999997,10.0
2019-03-26,jrb,-74.009,40.7012,50.851063829787236,50.680851063829785,8.53936170212766,9.808510638297872
2019-03-26,nyc,-73.9693,40.779,41.869565217391305,22.6504347826087,7.25,10.0
2019-03-27,jrb,-74.009,40.7012,48.9375,53.815,7.8343750000000005,9.875
2019-03-27,nyc,-73.9693,40.779,39.666666666666664,29.42375,4.6000000000000005,10.0
2019-03-28,jrb,-74.009,40.7012,49.358139534883726,65.5413953488372,7.702325581395349,9.44186046511628
2019-03-28,nyc,-73.9693,40.779,43.35,53.175,1.3225000000000002,10.0
2019-03-29,jrb,-74.009,40.7012,53.525,66.8325,5.43375,9.85
2019-03-29,nyc,-73.9693,40.779,53.04545454545455,56.75454545454545,1.7772727272727273,10.0
2019-03-30,jrb,-74.009,40.7012,56.34782608695652,67.41260869565217,6.325,9.521739130434783
2019-03-30,nyc,-73.9693,40.779,58.869565217391305,57.24521739130435,2.5,10.0
2019-03-31,jrb,-74.009,40.70119999999999,54.92727272727273,70.97,5.75,9.745454545454546
2019-03-31,nyc,-73.9693,40.779,54.58518518518518,64.06444444444445,4.642592592592592,9.25925925925926
2019-04-01,jrb,-74.009,40.7012,47.421052631578945,52.215789473684204,5.326315789473685,10.0
2019-04-01,nyc,-73.9693,40.779,39.958333333333336,38.192083333333336,7.810416666666666,10.0
2019-04-02,jrb,-74.009,40.70120000000001,51.857142857142854,57.77214285714285,5.010714285714286,10.0
2019-04-02,nyc,-73.9693,40.779,44.19047619047619,39.82285714285714,2.8476190476190473,10.0
2019-04-03,jrb,-74.009,40.70120000000001,51.857142857142854,57.77214285714285,5.010714285714286,10.0
2019-04-03,nyc,-73.9693,40.779,50.5037037037037,51.69555555555556,6.559259259259259,10.0
2019-04-04,jrb,-74.009,40.7012,54.121212121212125,45.60545454545455,6.690909090909091,10.0
2019-04-04,nyc,-73.9693,40.779,52.291666666666664,22.815416666666668,6.277083333333334,10.0
2019-04-05,jrb,-74.009,40.7012,48.68,60.02066666666666,9.915555555555555,9.933333333333334
2019-04-05,nyc,-73.9693,40.779,41.51724137931034,49.51,5.75,9.172413793103448
2019-04-06,jrb,-74.009,40.7012,54.55277777777778,71.79805555555555,6.117361111111111,8.055555555555555
2019-04-06,nyc,-73.9693,40.779,47.93157894736842,76.94342105263158,3.4197368421052627,5.743421052631579
2019-04-07,jrb,-74.009,40.7012,56.55882352941177,60.84735294117647,5.513235294117647,10.0
2019-04-07,nyc,-73.9693,40.779,58.40909090909091,49.16136363636363,1.8295454545454546,10.0
2019-04-08,jrb,-74.009,40.7012,57.66024096385542,72.5689156626506,5.902409638554216,8.614457831325302
2019-04-08,nyc,-73.9693,40.779,60.65555555555555,72.9863888888889,1.884722222222222,7.013888888888889
2019-04-09,jrb,-74.009,40.7012,53.694117647058825,76.05294117647058,9.078235294117647,7.511764705882353
2019-04-09,nyc,-73.9693,40.779,48.75,83.53361111111111,3.9930555555555554,6.215277777777778
2019-04-10,jrb,-74.009,40.7012,55.18507462686567,66.23074626865672,5.217910447761194,8.671641791044776
2019-04-10,nyc,-73.9693,40.779,51.48,56.0352,5.152,8.64
2019-04-11,jrb,-74.009,40.7012,51.95744680851064,58.9895744680851,7.829787234042553,9.76595744680851
2019-04-11,nyc,-73.9693,40.779,46.0,37.08583333333333,4.120833333333334,10.0
2019-04-12,jrb,-74.009,40.7012,54.26341463414634,64.95682926829268,6.8999999999999995,9.658536585365853
2019-04-12,nyc,-73.9693,40.779,52.62307692307692,55.87884615384615,3.3615384615384616,9.538461538461538
2019-04-13,jrb,-74.009,40.7012,59.073786407766995,74.32533980582524,5.2364077669902915,8.563106796116505
2019-04-13,nyc,-73.9693,40.779,62.24166666666667,79.894375,1.4375,6.6875
2019-04-14,jrb,-74.009,40.7012,59.77882352941176,77.82964705882353,3.774705882352941,5.234941176470588
2019-04-14,nyc,-73.9693,40.779,67.12121212121212,73.73151515151515,1.9166666666666667,9.303030303030303
2019-04-15,jrb,-74.009,40.7012,57.50344827586206,74.7828448275862,9.150431034482759,7.752155172413793
2019-04-15,nyc,-73.9693,40.779,57.729729729729726,73.44756756756756,5.2527027027027025,6.9391891891891895
2019-04-16,jrb,-74.009,40.7012,55.0,51.43575,7.15875,10.0
2019-04-16,nyc,-73.9693,40.779,52.416666666666664,31.46083333333333,8.529166666666667,10.0
2019-04-17,jrb,-74.009,40.7012,55.26829268292683,57.893170731707315,7.2926829268292686,9.853658536585366
2019-04-17,nyc,-73.9693,40.779,54.625,42.96541666666667,4.45625,10.0
2019-04-18,jrb,-74.009,40.7012,55.7,69.73261904761905,7.639285714285715,9.857142857142858
2019-04-18,nyc,-73.9693,40.779,55.37241379310345,63.11827586206897,3.013793103448276,9.827586206896552
2019-04-19,jrb,-74.009,40.7012,62.346666666666664,74.04955555555556,7.155555555555556,9.71111111111111
2019-04-19,nyc,-73.9693,40.779,66.65185185185184,72.2237037037037,2.3425925925925926,9.88888888888889
2019-04-20,jrb,-74.009,40.7012,58.20863309352518,76.18438848920863,6.494604316546763,8.0
2019-04-20,nyc,-73.9693,40.779,58.02040816326531,73.7608163265306,2.722448979591837,5.76530612244898
2019-04-21,jrb,-74.009,40.7012,57.66470588235294,73.53235294117647,6.561764705882353,10.0
2019-04-21,nyc,-73.9693,40.779,57.5,74.15666666666667,2.3958333333333335,10.0
2019-04-22,jrb,-74.009,40.7012,57.326829268292684,72.66036585365853,4.852439024390244,8.512195121951219
2019-04-22,nyc,-73.9693,40.779,56.95882352941176,74.11352941176472,4.0588235294117645,7.014705882352941
2019-04-23,jrb,-74.009,40.7012,59.78695652173913,69.41499999999999,5.25,9.565217391304348
2019-04-23,nyc,-73.9693,40.779,63.68181818181818,61.449090909090906,1.8295454545454546,9.954545454545455
2019-04-24,jrb,-74.009,40.7012,61.53333333333333,60.01711111111111,6.312222222222222,9.755555555555556
2019-04-24,nyc,-73.9693,40.779,64.61538461538461,51.89807692307692,4.467307692307693,9.384615384615385
2019-04-25,jrb,-74.009,40.7012,56.709523809523816,64.2357142857143,6.7630952380952385,9.904761904761905
2019-04-25,nyc,-73.9693,40.779,56.333333333333336,54.41708333333333,3.689583333333333,9.875
2019-04-26,jrb,-74.009,40.7012,56.42063492063492,76.22547619047619,10.176587301587302,7.847222222222222
2019-04-26,nyc,-73.9693,40.779,53.05769230769231,92.27307692307691,4.776923076923077,5.235576923076923
2019-04-27,jrb,-74.009,40.7012,56.58636363636364,66.98340909090909,10.245454545454546,9.920454545454545
2019-04-27,nyc,-73.9693,40.779,54.45,66.51875,5.8578125,8.140625
2019-04-28,jrb,-74.009,40.7012,53.56363636363637,65.65386363636364,6.769318181818182,10.0
2019-04-28,nyc,-73.9693,40.779,50.08,62.75719999999999,4.6,10.0
2019-04-29,jrb,-74.009,40.7012,53.12682926829268,58.69560975609756,7.152439024390244,9.951219512195122
2019-04-29,nyc,-73.9693,40.779,49.791666666666664,48.729166666666664,2.4916666666666667,10.0
2019-04-30,jrb,-74.009,40.7012,55.123913043478254,76.30293478260869,4.2,7.622282608695652
2019-04-30,nyc,-73.9693,40.779,51.77777777777778,84.81583333333333,1.4694444444444443,6.333333333333333
2019-05-01,jrb,-74.009,40.7012,54.90344827586207,73.41724137931034,8.446551724137931,7.7844827586206895
2019-05-01,nyc,-73.9693,40.779,53.42758620689656,71.83137931034483,2.8948275862068966,9.586206896551724
2019-05-02,jrb,-74.009,40.7012,56.46851851851852,76.07722222222222,5.568981481481482,5.465277777777778
2019-05-02,nyc,-73.9693,40.779,56.34634146341463,83.70243902439024,1.9353658536585365,4.280487804878049
2019-05-03,jrb,-74.009,40.7012,55.60476190476191,76.4275,7.064285714285714,7.583333333333333
2019-05-03,nyc,-73.9693,40.779,52.892307692307696,85.81282051282052,2.948717948717949,6.923076923076923
2019-05-04,jrb,-74.009,40.7012,56.67339449541284,79.7797247706422,3.1123853211009176,4.435779816513762
2019-05-04,nyc,-73.9693,40.779,57.17083333333333,90.70708333333334,0.9583333333333334,2.84375
2019-05-05,jrb,-74.009,40.7012,56.649142857142856,74.26657142857142,9.075142857142858,5.974285714285714
2019-05-05,nyc,-73.9693,40.779,55.28627450980392,94.39117647058823,5.141176470588235,4.151960784313726
2019-05-06,jrb,-74.009,40.7012,57.079069767441865,71.20046511627906,9.881976744186046,8.80232558139535
2019-05-06,nyc,-73.9693,40.779,56.333333333333336,76.44066666666667,4.676666666666667,8.85
2019-05-07,jrb,-74.009,40.7012,58.63673469387755,69.56938775510204,5.86734693877551,9.53061224489796
2019-05-07,nyc,-73.9693,40.779,60.65833333333333,66.26708333333333,1.6770833333333333,10.0
2019-05-08,jrb,-74.009,40.7012,59.86896551724138,69.80224137931035,7.197413793103448,9.379310344827585
2019-05-08,nyc,-73.9693,40.779,60.44516129032258,73.57096774193548,3.8951612903225805,8.32258064516129
2019-05-09,jrb,-74.009,40.7012,56.71052631578947,68.89894736842105,10.289473684210526,10.0
2019-05-09,nyc,-73.9693,40.779,55.875,63.945,3.9291666666666667,10.0
2019-05-10,jrb,-74.009,40.7012,59.44561403508772,74.03614035087719,5.951754385964913,9.166666666666666
2019-05-10,nyc,-73.9693,40.779,61.096774193548384,77.72967741935483,1.9661290322580645,8.766129032258064
2019-05-11,jrb,-74.009,40.7012,61.172,65.7098,5.542999999999999,9.78
2019-05-11,nyc,-73.9693,40.779,64.3076923076923,60.675384615384615,3.0519230769230767,10.0
2019-05-12,jrb,-74.009,40.7012,55.74526315789474,73.3208947368421,14.229736842105263,6.928947368421053
2019-05-12,nyc,-73.9693,40.779,48.574285714285715,92.01214285714286,7.9350000000000005,4.075
2019-05-13,jrb,-74.009,40.7012,54.8502994011976,74.7702994011976,11.355389221556885,6.649700598802395
2019-05-13,nyc,-73.9693,40.779,45.662295081967216,94.43540983606557,5.63688524590164,5.127049180327869
2019-05-14,jrb,-74.009,40.7012,53.88282828282828,76.67414141414142,6.656060606060606,7.709595959595959
2019-05-14,nyc,-73.9693,40.779,47.16734693877551,90.63306122448981,2.323469387755102,6.581632653061225
2019-05-15,jrb,-74.009,40.7012,55.996,70.3346,4.6,9.78
2019-05-15,nyc,-73.9693,40.779,51.51891891891892,77.59945945945947,2.983783783783784,8.72972972972973
2019-05-16,jrb,-74.009,40.7012,60.12592592592593,64.87074074074074,5.537037037037037,9.75925925925926
2019-05-16,nyc,-73.9693,40.779,62.791666666666664,56.54791666666667,3.3541666666666665,9.666666666666666
2019-05-17,jrb,-74.009,40.7012,62.32244897959184,65.13612244897959,6.641836734693877,9.89795918367347
2019-05-17,nyc,-73.9693,40.779,67.75,56.535,3.9291666666666667,10.0
2019-05-18,jrb,-74.009,40.7012,60.98076923076923,63.62,4.400961538461538,9.317307692307692
2019-05-18,nyc,-73.9693,40.779,65.45833333333333,52.928333333333335,3.0666666666666664,9.916666666666666
2019-05-19,jrb,-74.009,40.7012,62.390243902439025,68.99731707317073,6.058536585365854,9.926829268292684
2019-05-19,nyc,-73.9693,40.779,67.21739130434783,66.22869565217391,2.25,10.0
2019-05-20,jrb,-74.009,40.7012,66.13207547169812,71.72188679245282,9.308490566037737,9.943396226415095
2019-05-20,nyc,-73.9693,40.779,74.03571428571429,74.50392857142857,4.189285714285714,8.142857142857142
2019-05-21,jrb,-74.009,40.7012,62.24,57.306599999999996,7.475,9.92
2019-05-21,nyc,-73.9693,40.779,66.125,40.83083333333334,5.654166666666666,10.0
2019-05-22,jrb,-74.009,40.7012,63.114285714285714,48.672285714285714,5.684285714285714,10.0
2019-05-22,nyc,-73.9693,40.779,64.04347826086956,36.64434782608696,3.85,10.0
2019-05-23,jrb,-74.009,40.7012,59.92098765432099,70.55654320987654,6.161728395061728,8.854938271604938
2019-05-23,nyc,-73.9693,40.779,63.17222222222222,74.58194444444445,3.322222222222222,7.333333333333333
2019-05-24,jrb,-74.009,40.7012,64.93333333333334,67.34974358974358,6.605128205128206,10.0
2019-05-24,nyc,-73.9693,40.779,68.73913043478261,64.70739130434782,6.6000000000000005,9.695652173913043
2019-05-25,jrb,-74.009,40.7012,60.72093023255814,65.49046511627907,7.836046511627907,9.511627906976743
2019-05-25,nyc,-73.9693,40.779,62.958333333333336,60.085,3.1625,10.0
2019-05-26,jrb,-74.009,40.7012,64.19615384615385,71.40384615384616,7.873076923076923,9.259615384615385
2019-05-26,nyc,-73.9693,40.779,68.64571428571428,72.82771428571428,4.6,8.664285714285715
2019-05-27,jrb,-74.009,40.7012,64.52173913043478,64.32630434782608,5.3,9.869565217391305
2019-05-27,nyc,-73.9693,40.779,72.25,55.72458333333333,4.072916666666667,9.916666666666666
2019-05-28,jrb,-74.009,40.7012,62.33968253968254,71.60269841269842,5.804761904761905,8.865079365079366
2019-05-28,nyc,-73.9693,40.779,66.52222222222223,74.86250000000001,3.4819444444444443,8.770833333333334
2019-05-29,jrb,-74.009,40.70119999999999,59.57818181818182,76.45863636363636,7.8513636363636365,7.390909090909091
2019-05-29,nyc,-73.9693,40.779,63.4,87.9779069767442,4.305813953488372,5.825581395348837
2019-05-30,jrb,-74.009,40.7012,58.55806451612903,77.11338709677419,5.119354838709677,6.298387096774194
2019-05-30,nyc,-73.9693,40.779,60.819607843137256,90.56019607843136,2.9313725490196076,4.0931372549019605
2019-05-31,jrb,-74.009,40.7012,60.96989247311828,73.39440860215053,5.824193548387097,7.887096774193548
2019-05-31,nyc,-73.9693,40.779,66.56744186046512,85.64651162790697,1.9255813953488372,4.761627906976744
2019-06-01,jrb,-74.009,40.7012,65.97058823529412,64.85411764705883,5.851470588235294,9.852941176470589
2019-06-01,nyc,-73.9693,40.779,71.04347826086956,60.01739130434783,3.0,10.0
2019-06-02,jrb,-74.009,40.7012,64.86222222222223,70.19466666666666,5.596666666666667,9.044444444444444
2019-06-02,nyc,-73.9693,40.779,70.77777777777777,72.76666666666667,2.5981481481481485,6.981481481481482
2019-06-03,jrb,-74.009,40.7012,61.9962962962963,62.76444444444444,7.049074074074074,9.25
2019-06-03,nyc,-73.9693,40.779,64.2258064516129,61.627741935483876,5.712903225806452,7.911290322580645
2019-06-04,jrb,-74.009,40.7012,61.61538461538461,54.55282051282051,7.607692307692307,9.846153846153847
2019-06-04,nyc,-73.9693,40.779,62.08695652173913,43.47,2.6,10.0
2019-06-05,jrb,-74.009,40.7012,66.42424242424242,64.36484848484848,6.551515151515151,10.0
2019-06-05,nyc,-73.9693,40.779,70.66666666666667,56.35208333333333,3.7854166666666664,9.875
2019-06-06,jrb,-74.009,40.7012,65.3108108108108,74.8018918918919,6.806756756756757,8.878378378378379
2019-06-06,nyc,-73.9693,40.779,74.36666666666666,76.23416666666667,4.823611111111111,7.944444444444445
2019-06-07,jrb,-74.009,40.7012,64.77551020408163,67.82061224489796,6.031632653061225,9.959183673469388
2019-06-07,nyc,-73.9693,40.779,72.82608695652173,63.43869565217391,2.45,10.0
2019-06-08,jrb,-74.009,40.7012,63.09803921568628,65.87980392156862,8.726470588235294,9.627450980392156
2019-06-08,nyc,-73.9693,40.779,71.82608695652173,55.88826086956522,5.5,9.521739130434783
2019-06-09,jrb,-74.009,40.7012,65.22222222222223,57.90888888888888,9.359722222222222,10.0
2019-06-09,nyc,-73.9693,40.779,68.25,48.17416666666667,5.797916666666667,10.0
2019-06-10,jrb,-74.009,40.7012,59.88823529411765,75.88029411764705,11.051838235294117,4.818014705882353
2019-06-10,nyc,-73.9693,40.779,63.48085106382978,85.65234042553192,7.413829787234042,4.49468085106383
2019-06-11,jrb,-74.009,40.7012,62.74347826086956,73.78097826086956,2.9499999999999997,6.529891304347826
2019-06-11,nyc,-73.9693,40.779,69.5,81.60833333333333,4.216666666666667,4.880952380952381
2019-06-12,jrb,-74.009,40.7012,65.05714285714286,55.41542857142857,6.67,9.914285714285715
2019-06-12,nyc,-73.9693,40.779,67.08333333333333,46.59125,4.0249999999999995,10.0
2019-06-13,jrb,-74.009,40.7012,59.05084745762712,72.63220338983051,14.160593220338983,6.942796610169491
2019-06-13,nyc,-73.9693,40.779,61.26829268292683,79.30536585365854,6.95609756097561,7.359756097560975
2019-06-14,jrb,-74.009,40.7012,59.86913580246913,70.65703703703703,9.895679012345678,8.969135802469136
2019-06-14,nyc,-73.9693,40.779,62.87428571428571,77.78457142857143,4.402857142857143,6.9
2019-06-15,jrb,-74.009,40.7012,64.75555555555556,58.93133333333333,9.762222222222222,9.911111111111111
2019-06-15,nyc,-73.9693,40.779,70.66666666666667,44.22958333333333,3.7854166666666664,10.0
2019-06-16,jrb,-74.009,40.7012,68.13513513513513,66.84864864864865,7.77027027027027,10.0
2019-06-16,nyc,-73.9693,40.779,72.79166666666667,66.86,4.552083333333333,10.0
2019-06-17,jrb,-74.009,40.7012,66.16,77.38044444444444,4.088888888888889,9.688888888888888
2019-06-17,nyc,-73.9693,40.779,72.275,78.4175,2.3,9.84375
2019-06-18,jrb,-74.009,40.7012,61.366666666666674,77.48647435897435,3.103525641025641,4.291666666666667
2019-06-18,nyc,-73.9693,40.779,70.78666666666666,91.68533333333333,1.6099999999999999,3.279166666666667
2019-06-19,jrb,-74.009,40.7012,60.584158415841586,77.15960396039604,6.0232673267326735,6.957920792079208
2019-06-19,nyc,-73.9693,40.779,67.81694915254236,93.95559322033898,3.157627118644068,2.8983050847457625
