station,date,lon,lat,tmpf,relh,sped,p01i,vsby
jrb,5/27/2019,-74.009,40.7012,57,69.52,10.35,0,10
jrb,5/27/2019,-74.009,40.7012,57,69.52,12.65,0.01,10
jrb,5/27/2019,-74.009,40.7012,57,69.52,2.3,0.01,10
jrb,5/27/2019,-74.009,40.7012,57,69.52,4.6,0.01,10
jrb,5/27/2019,-74.009,40.7012,57,69.52,5.75,0.01,10
nyc,5/27/2019,-73.9693,40.779,73,47.69,0,0,10
jrb,5/27/2019,-74.009,40.7012,77,43.44,3.45,0.01,10
jrb,5/27/2019,-74.009,40.7012,57,69.52,4.6,0,9
nyc,5/27/2019,-73.9693,40.779,77,41.72,4.6,0,10
jrb,5/27/2019,-74.009,40.7012,78,40.23,6.9,0,10
nyc,5/27/2019,-73.9693,40.779,79,37.78,5.75,0,10
jrb,5/27/2019,-74.009,40.7012,57,69.52,5.75,0,9
jrb,5/27/2019,-74.009,40.7012,79,36.27,5.75,0,9
nyc,5/27/2019,-73.9693,40.779,80,32.46,11.5,0,10
jrb,5/27/2019,-74.009,40.7012,81,35.38,5.75,0,10
jrb,5/27/2019,-74.009,40.7012,57,69.52,2.3,0.01,9
jrb,5/27/2019,-74.009,40.7012,57,69.52,8.05,0.01,9
jrb,5/27/2019,-74.009,40.7012,57,69.52,11.5,0.01,10
nyc,5/27/2019,-73.9693,40.779,77,37.19,0,0,10
jrb,5/27/2019,-74.009,40.7012,80,37.67,5.75,0.01,10
jrb,5/27/2019,-74.009,40.7012,57,69.52,0,0,9
jrb,5/27/2019,-74.009,40.7012,57,69.52,9.2,0.02,10
jrb,5/27/2019,-74.009,40.7012,57,69.52,5.75,0.02,10
jrb,5/27/2019,-74.009,40.7012,57,69.52,4.6,0.02,10
nyc,5/27/2019,-73.9693,40.779,78,35.86,8.05,0,10
jrb,5/27/2019,-74.009,40.7012,82,32.88,5.75,0.02,10
jrb,5/27/2019,-74.009,40.7012,57,69.52,8.05,0.01,10
nyc,5/27/2019,-73.9693,40.779,78,34.67,6.9,0,10
jrb,5/27/2019,-74.009,40.7012,57,69.52,10.35,0.01,10
jrb,5/27/2019,-74.009,40.7012,57,69.52,0,0.01,10
nyc,5/27/2019,-73.9693,40.779,77,40.36,3.45,0,8
jrb,5/27/2019,-74.009,40.7012,80,43.44,3.45,0.01,10
nyc,5/27/2019,-73.9693,40.779,76,40.19,0,0,10
jrb,5/27/2019,-74.009,40.7012,77,43.44,3.45,0,10
nyc,5/27/2019,-73.9693,40.779,75,41.41,0,0,10
jrb,5/28/2019,-74.009,40.7012,57,69.52,2.3,0,10
jrb,5/28/2019,-74.009,40.7012,57,69.52,4.6,0,10
jrb,5/28/2019,-74.009,40.7012,57,69.52,0,0,10
jrb,5/28/2019,-74.009,40.7012,57,69.52,5.75,0,10
nyc,5/28/2019,-73.9693,40.779,73,42.51,3.45,0,10
jrb,5/28/2019,-74.009,40.7012,73,44.29,3.45,0,10
nyc,5/28/2019,-73.9693,40.779,73,42.51,0,0,10
jrb,5/28/2019,-74.009,40.7012,73,46.13,0,0,10
nyc,5/28/2019,-73.9693,40.779,72,45.81,3.45,0,10
jrb,5/28/2019,-74.009,40.7012,72,55.06,3.45,0,10
nyc,5/28/2019,-73.9693,40.779,70,54.98,0,0,10
jrb,5/28/2019,-74.009,40.7012,69,60.78,3.45,0,10
jrb,5/28/2019,-74.009,40.7012,57,69.52,8.05,0,10
nyc,5/28/2019,-73.9693,40.779,69,60.78,0,0,10
jrb,5/28/2019,-74.009,40.7012,69,60.78,8.05,0,10
nyc,5/28/2019,-73.9693,40.779,68,63.12,4.6,0,10
jrb,5/28/2019,-74.009,40.7012,68,63.12,0,0,10
nyc,5/28/2019,-73.9693,40.779,67,61.16,0,0,10
jrb,5/28/2019,-74.009,40.7012,66,72.72,0,0,10
nyc,5/28/2019,-73.9693,40.779,68,50.4,3.45,0,10
jrb,5/28/2019,-74.009,40.7012,68,60.86,4.6,0,10
jrb,5/28/2019,-74.009,40.7012,57,69.52,9.2,0,10
jrb,5/28/2019,-74.009,40.7012,57,69.52,12.65,0,10
nyc,5/28/2019,-73.9693,40.779,67,50.62,10.35,0,10
jrb,5/28/2019,-74.009,40.7012,57,69.52,10.35,0,10
jrb,5/28/2019,-74.009,40.7012,68,52.51,10.35,0,10
jrb,5/28/2019,-74.009,40.7012,57,69.52,11.5,0,10
nyc,5/28/2019,-73.9693,40.779,65,60.9,8.05,0,10
jrb,5/28/2019,-74.009,40.7012,66,63.1,10.35,0,10
nyc,5/28/2019,-73.9693,40.779,64,62.85,6.9,0,10
jrb,5/28/2019,-74.009,40.7012,65,67.76,11.5,0,10
nyc,5/28/2019,-73.9693,40.779,64,69.92,9.2,0,10
nyc,5/28/2019,-73.9693,40.779,64,69.92,5.75,0,10
jrb,5/28/2019,-74.009,40.7012,66,67.64,8.05,0,10
nyc,5/28/2019,-73.9693,40.779,64,72.52,4.6,0,10
jrb,5/28/2019,-74.009,40.7012,67,67.74,8.05,0,10
jrb,5/28/2019,-74.009,40.7012,57,69.52,5.75,0,9
nyc,5/28/2019,-73.9693,40.779,65,81.19,5.75,t,8
jrb,5/28/2019,-74.009,40.7012,57,69.52,9.2,0,6
jrb,5/28/2019,-74.009,40.7012,65,78.05,9.2,t,6
jrb,5/28/2019,-74.009,40.7012,57,69.52,4.6,0.01,5
jrb,5/28/2019,-74.009,40.7012,57,69.52,5.75,0.01,6
jrb,5/28/2019,-74.009,40.7012,57,69.52,4.6,0.01,9
jrb,5/28/2019,-74.009,40.7012,57,69.52,5.75,0.02,6
jrb,5/28/2019,-74.009,40.7012,57,69.52,5.75,0.02,4
nyc,5/28/2019,-73.9693,40.779,62,89.57,3.45,0.03,1.75
jrb,5/28/2019,-74.009,40.7012,57,69.52,5.75,0.03,4
jrb,5/28/2019,-74.009,40.7012,57,69.52,2.3,0.04,3.5
jrb,5/28/2019,-74.009,40.7012,57,69.52,5.75,0.04,4
nyc,5/28/2019,-73.9693,40.779,62,93.16,4.6,0.06,2
jrb,5/28/2019,-74.009,40.7012,57,69.52,0,0.05,5
jrb,5/28/2019,-74.009,40.7012,57,69.52,2.3,0.05,7
nyc,5/28/2019,-73.9693,40.779,62.6,93.83,0,0.06,4
jrb,5/28/2019,-74.009,40.7012,57,69.52,5.75,0.05,9
nyc,5/28/2019,-73.9693,40.779,63,93.18,5.75,0.06,5
jrb,5/28/2019,-74.009,40.7012,57,69.52,9.2,0.05,10
jrb,5/28/2019,-74.009,40.7012,63,90.25,9.2,0.05,10
jrb,5/28/2019,-74.009,40.7012,62.6,93.83,5.75,0,10
nyc,5/28/2019,-73.9693,40.779,63,93.18,0,t,3
jrb,5/28/2019,-74.009,40.7012,64.4,88.09,6.9,0,10
jrb,5/28/2019,-74.009,40.7012,64.4,88.09,5.75,0,10
nyc,5/28/2019,-73.9693,40.779,62.6,100,0,0.01,6
nyc,5/28/2019,-73.9693,40.779,63,93.18,4.6,0.01,6
jrb,5/28/2019,-74.009,40.7012,64,89.97,9.2,0,10
jrb,5/28/2019,-74.009,40.7012,64.4,88.09,8.05,0,10
nyc,5/28/2019,-73.9693,40.779,64.4,88.09,3.45,t,10
nyc,5/28/2019,-73.9693,40.779,64,89.97,0,t,10
jrb,5/28/2019,-74.009,40.7012,65,84.44,12.65,0,10
jrb,5/28/2019,-74.009,40.7012,64.4,88.09,9.2,0,10
jrb,5/28/2019,-74.009,40.7012,57,69.52,8.05,0,9
jrb,5/28/2019,-74.009,40.7012,57,69.52,10.35,0,9
nyc,5/28/2019,-73.9693,40.779,65,84.44,6.9,0,10
jrb,5/28/2019,-74.009,40.7012,64.4,88.09,8.05,t,10
nyc,5/28/2019,-73.9693,40.779,64,87.14,6.9,0,10
jrb,5/28/2019,-74.009,40.7012,57,69.52,5.75,0,7
jrb,5/28/2019,-74.009,40.7012,57,69.52,8.05,0,8
nyc,5/28/2019,-73.9693,40.779,65,87.18,3.45,0,10
jrb,5/28/2019,-74.009,40.7012,57,69.52,5.75,0.01,9
jrb,5/28/2019,-74.009,40.7012,66,83.91,6.9,0.01,9
jrb,5/28/2019,-74.009,40.7012,57,69.52,5.75,0,8
nyc,5/28/2019,-73.9693,40.779,66.2,88.18,3.45,0,10
nyc,5/28/2019,-73.9693,40.779,66,87.24,4.6,0,10
jrb,5/28/2019,-74.009,40.7012,57,69.52,4.6,0,9
jrb,5/28/2019,-74.009,40.7012,67,81.33,0,0,9
jrb,5/28/2019,-74.009,40.7012,57,69.52,2.3,0,9
nyc,5/28/2019,-73.9693,40.779,69,75.4,3.45,0,10
jrb,5/28/2019,-74.009,40.7012,70,76.01,0,0,10
nyc,5/28/2019,-73.9693,40.779,69,75.4,5.75,0,10
jrb,5/28/2019,-74.009,40.7012,71.6,73.27,0,0,10
nyc,5/28/2019,-73.9693,40.779,69,78.39,0,0,10
jrb,5/28/2019,-74.009,40.7012,71.6,73.27,0,0,9
nyc,5/28/2019,-73.9693,40.779,70,76.01,3.45,0,10
jrb,5/28/2019,-74.009,40.7012,71,75.58,0,0,10
jrb,5/28/2019,-74.009,40.7012,71.6,73.27,5.75,0,10
nyc,5/28/2019,-73.9693,40.779,71,75.58,0,0,10
nyc,5/28/2019,-73.9693,40.779,71,78.28,0,0,10
jrb,5/28/2019,-74.009,40.7012,70,78.46,5.75,0,10
nyc,5/28/2019,-73.9693,40.779,70,78.46,0,0,10
jrb,5/28/2019,-74.009,40.7012,70,81.27,4.6,0,10
jrb,5/29/2019,-74.009,40.7012,57,69.52,0,0,10
jrb,5/29/2019,-74.009,40.7012,57,69.52,5.75,0,10
jrb,5/29/2019,-74.009,40.7012,57,69.52,8.05,0,10
nyc,5/29/2019,-73.9693,40.779,70,78.46,5.75,0,10
jrb,5/29/2019,-74.009,40.7012,57,69.52,4.6,0,10
jrb,5/29/2019,-74.009,40.7012,57,69.52,2.3,0,10
jrb,5/29/2019,-74.009,40.7012,71.6,83.09,3.45,t,10
nyc,5/29/2019,-73.9693,40.779,67,90.4,0,0.04,2.5
nyc,5/29/2019,-73.9693,40.779,66.2,93.92,3.45,0.04,3
nyc,5/29/2019,-73.9693,40.779,67,93.29,3.45,0.05,2.5
jrb,5/29/2019,-74.009,40.7012,68,87.03,3.45,t,10
nyc,5/29/2019,-73.9693,40.779,66,96.24,3.45,0.01,1.75
jrb,5/29/2019,-74.009,40.7012,57,69.52,10.35,0,10
nyc,5/29/2019,-73.9693,40.779,67,96.93,4.6,0.02,2.5
jrb,5/29/2019,-74.009,40.7012,57,69.52,11.5,0.04,8
jrb,5/29/2019,-74.009,40.7012,57,69.52,14.95,0.08,6
nyc,5/29/2019,-73.9693,40.779,69,92.71,9.2,0.02,3
jrb,5/29/2019,-74.009,40.7012,57,69.52,5.75,0.14,5
jrb,5/29/2019,-74.009,40.7012,57,69.52,11.5,0.16,6
jrb,5/29/2019,-74.009,40.7012,57,69.52,9.2,0.19,6
jrb,5/29/2019,-74.009,40.7012,57,69.52,16.1,0.19,7
jrb,5/29/2019,-74.009,40.7012,57,69.52,10.35,0.19,10
jrb,5/29/2019,-74.009,40.7012,57,69.52,8.05,0.19,10
nyc,5/29/2019,-73.9693,40.779,69,92.71,8.05,0.05,7
jrb,5/29/2019,-74.009,40.7012,57,69.52,9.2,0.21,9
jrb,5/29/2019,-74.009,40.7012,70,93.37,9.2,0.23,8
jrb,5/29/2019,-74.009,40.7012,57,69.52,8.05,0.05,5
jrb,5/29/2019,-74.009,40.7012,57,69.52,10.35,0.08,4
jrb,5/29/2019,-74.009,40.7012,57,69.52,11.5,0.09,7
jrb,5/29/2019,-74.009,40.7012,57,69.52,10.35,0.09,10
jrb,5/29/2019,-74.009,40.7012,69.8,94.01,9.2,0.09,10
jrb,5/29/2019,-74.009,40.7012,57,69.52,10.35,0.1,10
jrb,5/29/2019,-74.009,40.7012,57,69.52,9.2,0.1,10
jrb,5/29/2019,-74.009,40.7012,57,69.52,8.05,0.1,10
jrb,5/29/2019,-74.009,40.7012,57,69.52,5.75,0.1,10
nyc,5/29/2019,-73.9693,40.779,67,96.93,0,t,4
jrb,5/29/2019,-74.009,40.7012,69,89.86,6.9,0.1,10
nyc,5/29/2019,-73.9693,40.779,67,96.93,0,0,5
jrb,5/29/2019,-74.009,40.7012,68,93.32,0,0,10
nyc,5/29/2019,-73.9693,40.779,68,93.32,0,0,4
jrb,5/29/2019,-74.009,40.7012,70,89.9,5.75,0,10
jrb,5/29/2019,-74.009,40.7012,57,69.52,9.2,0,10
nyc,5/29/2019,-73.9693,40.779,69,92.71,4.6,0.01,8
jrb,5/29/2019,-74.009,40.7012,70,87.14,5.75,0,10
nyc,5/29/2019,-73.9693,40.779,70,87.14,3.45,0,10
jrb,5/29/2019,-74.009,40.7012,70,83.86,5.75,0,10
nyc,5/29/2019,-73.9693,40.779,70,81.27,4.6,0,10
jrb,5/29/2019,-74.009,40.7012,70,81.27,0,0,10
nyc,5/29/2019,-73.9693,40.779,69,80.92,3.45,0,10
jrb,5/29/2019,-74.009,40.7012,68,81.41,6.9,0,10
nyc,5/29/2019,-73.9693,40.779,66,83.91,4.6,0,10
jrb,5/29/2019,-74.009,40.7012,67,90.4,3.45,0,10
nyc,5/29/2019,-73.9693,40.779,63,86.77,6.9,0,10
jrb,5/29/2019,-74.009,40.7012,67,81.33,8.05,0,10
jrb,5/29/2019,-74.009,40.7012,57,69.52,12.65,0,10
jrb,5/29/2019,-74.009,40.7012,57,69.52,14.95,0,10
nyc,5/29/2019,-73.9693,40.779,63,83.42,6.9,0,8
nyc,5/29/2019,-73.9693,40.779,62.6,82.5,9.2,0,8
nyc,5/29/2019,-73.9693,40.779,62,86.11,6.9,0,7
jrb,5/29/2019,-74.009,40.7012,63,86.77,14.95,t,10
jrb,5/29/2019,-74.009,40.7012,57,69.52,16.1,0,10
jrb,5/29/2019,-74.009,40.7012,57,69.52,17.25,0,10
jrb,5/29/2019,-74.009,40.7012,57,69.52,16.1,0,9
jrb,5/29/2019,-74.009,40.7012,62.6,82.5,17.25,0,10
jrb,5/29/2019,-74.009,40.7012,62.6,82.5,16.1,0,10
nyc,5/29/2019,-73.9693,40.779,60,85.99,5.75,0,7
jrb,5/29/2019,-74.009,40.7012,57,69.52,12.65,0,9
jrb,5/29/2019,-74.009,40.7012,62,83.36,13.8,0,9
jrb,5/29/2019,-74.009,40.7012,57,69.52,11.5,0,10
nyc,5/29/2019,-73.9693,40.779,60,83.23,6.9,0,10
jrb,5/29/2019,-74.009,40.7012,62,83.36,12.65,0,10
nyc,5/29/2019,-73.9693,40.779,61,80.61,5.75,0,10
jrb,5/29/2019,-74.009,40.7012,62.6,82.5,6.9,0,10
nyc,5/29/2019,-73.9693,40.779,63,77.61,5.75,0,10
nyc,5/29/2019,-73.9693,40.779,63,77.61,4.6,0,10
jrb,5/29/2019,-74.009,40.7012,64,77.97,6.9,0,10
jrb,5/29/2019,-74.009,40.7012,64.4,77.45,6.9,0,10
nyc,5/29/2019,-73.9693,40.779,65,75.56,3.45,0,10
jrb,5/29/2019,-74.009,40.7012,57,69.52,5.75,0,9
jrb,5/29/2019,-74.009,40.7012,67,72.81,4.6,0,9
jrb,5/29/2019,-74.009,40.7012,57,69.52,4.6,0,9
jrb,5/29/2019,-74.009,40.7012,57,69.52,8.05,0.01,10
jrb,5/29/2019,-74.009,40.7012,57,69.52,8.05,0.01,9
jrb,5/29/2019,-74.009,40.7012,57,69.52,5.75,0.01,10
jrb,5/29/2019,-74.009,40.7012,57,69.52,4.6,0.02,10
jrb,5/29/2019,-74.009,40.7012,57,69.52,5.75,0.02,10
jrb,5/29/2019,-74.009,40.7012,57,69.52,2.3,0.02,10
nyc,5/29/2019,-73.9693,40.779,67,70.49,0,0,10
jrb,5/29/2019,-74.009,40.7012,67,72.81,6.9,0.02,10
jrb,5/29/2019,-74.009,40.7012,57,69.52,9.2,0,9
jrb,5/29/2019,-74.009,40.7012,67,70.49,9.2,0,10
nyc,5/29/2019,-73.9693,40.779,67,67.75,4.6,0,10
jrb,5/29/2019,-74.009,40.7012,67,72.81,5.75,0,10
nyc,5/29/2019,-73.9693,40.779,68,65.22,10.35,0,10
jrb,5/29/2019,-74.009,40.7012,65,75.56,9.2,0,10
jrb,5/29/2019,-74.009,40.7012,57,69.52,8.05,0,9
nyc,5/29/2019,-73.9693,40.779,63,72.42,4.6,0,10
jrb,5/29/2019,-74.009,40.7012,62,80.11,13.8,0,10
jrb,5/29/2019,-74.009,40.7012,60.8,82.37,8.05,0,10
jrb,5/29/2019,-74.009,40.7012,62.6,77.29,10.35,0,10
nyc,5/29/2019,-73.9693,40.779,59,87.83,3.45,0.03,2
jrb,5/29/2019,-74.009,40.7012,57,69.52,5.75,0.04,3
nyc,5/29/2019,-73.9693,40.779,59,93.07,6.9,0.06,1.5
jrb,5/29/2019,-74.009,40.7012,57,69.52,8.05,0.04,2.5
jrb,5/29/2019,-74.009,40.7012,60,89.48,8.05,0.04,2.5
jrb,5/29/2019,-74.009,40.7012,57,69.52,5.75,0.01,7
jrb,5/29/2019,-74.009,40.7012,60.8,87.92,8.05,0.01,10
jrb,5/29/2019,-74.009,40.7012,57,69.52,10.35,0.03,6
nyc,5/29/2019,-73.9693,40.779,58,96.81,4.6,0.07,2.5
jrb,5/29/2019,-74.009,40.7012,57,69.52,8.05,0.06,3
nyc,5/29/2019,-73.9693,40.779,58,96.81,3.45,0.08,4
jrb,5/29/2019,-74.009,40.7012,57,69.52,5.75,0.07,3
jrb,5/29/2019,-74.009,40.7012,59,93.74,6.9,0.09,4
jrb,5/29/2019,-74.009,40.7012,57,69.52,5.75,0.1,3
jrb,5/29/2019,-74.009,40.7012,59,87.83,9.2,0.13,2.5
jrb,5/29/2019,-74.009,40.7012,57,69.52,5.75,0.15,2
jrb,5/29/2019,-74.009,40.7012,57,69.52,4.6,0.21,1.5
nyc,5/29/2019,-73.9693,40.779,58,93.03,6.9,0.11,1.75
jrb,5/29/2019,-74.009,40.7012,59,87.83,4.6,0.22,1.75
jrb,5/29/2019,-74.009,40.7012,57,69.52,0,0.22,2
jrb,5/29/2019,-74.009,40.7012,57.2,93.69,0,0.22,2
jrb,5/29/2019,-74.009,40.7012,57.2,93.69,4.6,0.26,3
jrb,5/29/2019,-74.009,40.7012,57.2,93.69,3.45,0.33,2
jrb,5/29/2019,-74.009,40.7012,57,69.52,5.75,0.36,2
nyc,5/29/2019,-73.9693,40.779,57.2,100,0,0.39,0.5
jrb,5/29/2019,-74.009,40.7012,57,69.52,5.75,0.43,1.75
nyc,5/29/2019,-73.9693,40.779,58,96.81,0,0.48,0.5
jrb,5/29/2019,-74.009,40.7012,57.2,93.69,0,0.44,1.75
jrb,5/29/2019,-74.009,40.7012,57,69.52,0,0.46,1.75
jrb,5/29/2019,-74.009,40.7012,58,93.03,3.45,0.47,1.75
jrb,5/29/2019,-74.009,40.7012,57,69.52,4.6,0.01,1.75
jrb,5/29/2019,-74.009,40.7012,57.2,100,4.6,0.02,2
nyc,5/29/2019,-73.9693,40.779,58,96.81,4.6,0.15,1
jrb,5/29/2019,-74.009,40.7012,57,69.52,4.6,0.02,2.5
jrb,5/29/2019,-74.009,40.7012,57.2,100,5.75,0.03,3
jrb,5/29/2019,-74.009,40.7012,57,69.52,5.75,0.04,4
nyc,5/29/2019,-73.9693,40.779,58,96.81,3.45,0.19,2.5
jrb,5/29/2019,-74.009,40.7012,57,69.52,9.2,0.05,4
jrb,5/29/2019,-74.009,40.7012,57.2,93.69,9.2,0.06,5
nyc,5/29/2019,-73.9693,40.779,57,96.1,3.45,0.2,3
jrb,5/29/2019,-74.009,40.7012,57,69.52,10.35,0.06,6
jrb,5/29/2019,-74.009,40.7012,57,69.52,10.35,0.07,6
jrb,5/29/2019,-74.009,40.7012,57.2,100,10.35,0.07,6
nyc,5/29/2019,-73.9693,40.779,57,96.1,0,0.22,3
jrb,5/29/2019,-74.009,40.7012,57,69.52,5.75,0.08,6
jrb,5/29/2019,-74.009,40.7012,57,69.52,10.35,0.09,6
jrb,5/29/2019,-74.009,40.7012,57,69.52,10.35,0.1,6
jrb,5/29/2019,-74.009,40.7012,57.2,93.69,9.2,0.11,7
nyc,5/29/2019,-73.9693,40.779,57.2,93.69,4.6,0.25,2.5
jrb,5/29/2019,-74.009,40.7012,57,69.52,8.05,0.11,7
nyc,5/29/2019,-73.9693,40.779,57,96.1,3.45,0.25,2.5
jrb,5/29/2019,-74.009,40.7012,57,69.52,10.35,0.11,9
jrb,5/29/2019,-74.009,40.7012,58,93.03,10.35,0.11,10
nyc,5/30/2019,-73.9693,40.779,57,96.1,4.6,t,5
jrb,5/30/2019,-74.009,40.7012,57,69.52,12.65,0,10
jrb,5/30/2019,-74.009,40.7012,57,69.52,10.35,0,10
jrb,5/30/2019,-74.009,40.7012,57,69.52,8.05,0,10
nyc,5/30/2019,-73.9693,40.779,56,96.78,0,t,9
jrb,5/30/2019,-74.009,40.7012,57.2,93.69,8.05,t,10
jrb,5/30/2019,-74.009,40.7012,57,69.52,9.2,0,10
jrb,5/30/2019,-74.009,40.7012,57,69.52,5.75,0,10
jrb,5/30/2019,-74.009,40.7012,57,69.52,2.3,0,10
jrb,5/30/2019,-74.009,40.7012,57,69.52,0,0,10
nyc,5/30/2019,-73.9693,40.779,56,96.78,0,t,5
jrb,5/30/2019,-74.009,40.7012,58,96.81,3.45,t,10
jrb,5/30/2019,-74.009,40.7012,57,69.52,4.6,0,10
nyc,5/30/2019,-73.9693,40.779,56,96.78,5.75,0,4
nyc,5/30/2019,-73.9693,40.779,57,96.1,4.6,0,3
jrb,5/30/2019,-74.009,40.7012,59,93.07,5.75,0,10
jrb,5/30/2019,-74.009,40.7012,57,69.52,9.2,0,9
jrb,5/30/2019,-74.009,40.7012,57,69.52,8.05,0,9
nyc,5/30/2019,-73.9693,40.779,57,93.01,6.9,0,5
jrb,5/30/2019,-74.009,40.7012,57,69.52,11.5,0,9
jrb,5/30/2019,-74.009,40.7012,58,93.03,10.35,0,9
jrb,5/30/2019,-74.009,40.7012,57,69.52,9.2,0,8
jrb,5/30/2019,-74.009,40.7012,57,69.52,9.2,0,7
jrb,5/30/2019,-74.009,40.7012,57,69.52,9.2,0,6
jrb,5/30/2019,-74.009,40.7012,57,69.52,10.35,0,5
nyc,5/30/2019,-73.9693,40.779,57,93.01,4.6,0,4
jrb,5/30/2019,-74.009,40.7012,58,93.03,9.2,0,6
jrb,5/30/2019,-74.009,40.7012,57,69.52,10.35,0,7
jrb,5/30/2019,-74.009,40.7012,57,69.52,11.5,0,7
nyc,5/30/2019,-73.9693,40.779,57,93.01,3.45,0,3
jrb,5/30/2019,-74.009,40.7012,57,69.52,8.05,0,6
jrb,5/30/2019,-74.009,40.7012,57,69.52,5.75,0,6
jrb,5/30/2019,-74.009,40.7012,57.2,93.69,5.75,0,6
jrb,5/30/2019,-74.009,40.7012,57,69.52,4.6,0,5
jrb,5/30/2019,-74.009,40.7012,58,93.03,4.6,0,5
jrb,5/30/2019,-74.009,40.7012,57,69.52,2.3,0,5
jrb,5/30/2019,-74.009,40.7012,57,69.52,5.75,0,5
jrb,5/30/2019,-74.009,40.7012,57,69.52,4.6,0,6
nyc,5/30/2019,-73.9693,40.779,57,96.1,3.45,0,2.5
nyc,5/30/2019,-73.9693,40.779,57,96.1,3.45,0,3
nyc,5/30/2019,-73.9693,40.779,57,96.1,0,0,3
jrb,5/30/2019,-74.009,40.7012,58,96.81,5.75,0,6
jrb,5/30/2019,-74.009,40.7012,57,69.52,4.6,0,7
jrb,5/30/2019,-74.009,40.7012,57,69.52,5.75,0,7
jrb,5/30/2019,-74.009,40.7012,57,69.52,4.6,0,8
jrb,5/30/2019,-74.009,40.7012,57,69.52,5.75,0,8
nyc,5/30/2019,-73.9693,40.779,57,93.01,3.45,0,4
jrb,5/30/2019,-74.009,40.7012,59,93.07,4.6,0,8
jrb,5/30/2019,-74.009,40.7012,57,69.52,2.3,0,6
nyc,5/30/2019,-73.9693,40.779,57,96.1,0,0,2
jrb,5/30/2019,-74.009,40.7012,58,96.81,4.6,0,5
jrb,5/30/2019,-74.009,40.7012,57.2,100,3.45,0,6
jrb,5/30/2019,-74.009,40.7012,57,69.52,5.75,0,4
jrb,5/30/2019,-74.009,40.7012,58,93.03,5.75,0,7
jrb,5/30/2019,-74.009,40.7012,57,69.52,5.75,0,9
jrb,5/30/2019,-74.009,40.7012,58,93.03,4.6,0,7
jrb,5/30/2019,-74.009,40.7012,57,69.52,2.3,0,10
jrb,5/30/2019,-74.009,40.7012,57,69.52,2.3,0,4
nyc,5/30/2019,-73.9693,40.779,57.2,93.69,3.45,0,2.5
nyc,5/30/2019,-73.9693,40.779,57,96.1,0,0,2.5
jrb,5/30/2019,-74.009,40.7012,59,93.07,3.45,0,4
jrb,5/30/2019,-74.009,40.7012,57,69.52,4.6,0,4
jrb,5/30/2019,-74.009,40.7012,59,93.74,3.45,0,4
nyc,5/30/2019,-73.9693,40.779,58,93.03,0,0,3
jrb,5/30/2019,-74.009,40.7012,57,69.52,0,0,4
jrb,5/30/2019,-74.009,40.7012,57,69.52,0,0,3.5
jrb,5/30/2019,-74.009,40.7012,59,93.74,4.6,0,3
jrb,5/30/2019,-74.009,40.7012,57,69.52,5.75,0,3
nyc,5/30/2019,-73.9693,40.779,58,93.03,4.6,0,1.5
jrb,5/30/2019,-74.009,40.7012,57,69.52,5.75,0,3.5
nyc,5/30/2019,-73.9693,40.779,57.2,100,3.45,0,1.75
nyc,5/30/2019,-73.9693,40.779,58,96.81,4.6,0,1.75
jrb,5/30/2019,-74.009,40.7012,60,92.43,5.75,0,4
nyc,5/30/2019,-73.9693,40.779,58,96.81,0,0,2.5
nyc,5/30/2019,-73.9693,40.779,60,92.43,0,0,3
jrb,5/30/2019,-74.009,40.7012,57,69.52,2.3,0,3.5
jrb,5/30/2019,-74.009,40.7012,57,69.52,4.6,0,3
jrb,5/30/2019,-74.009,40.7012,59,96.13,5.75,0,3
jrb,5/30/2019,-74.009,40.7012,57,69.52,4.6,0,2
jrb,5/30/2019,-74.009,40.7012,59,93.74,5.75,0,1.75
jrb,5/30/2019,-74.009,40.7012,57,69.52,5.75,0,1.5
jrb,5/30/2019,-74.009,40.7012,57,69.52,5.75,0,2
nyc,5/30/2019,-73.9693,40.779,60,92.43,0,0,2.5
jrb,5/30/2019,-74.009,40.7012,57,69.52,5.75,0,2.5
jrb,5/30/2019,-74.009,40.7012,59,93.74,5.75,0,2
jrb,5/30/2019,-74.009,40.7012,57,69.52,2.3,0,1.75
jrb,5/30/2019,-74.009,40.7012,57,69.52,2.3,0,2
nyc,5/30/2019,-73.9693,40.779,61,89.52,4.6,0,2.5
jrb,5/30/2019,-74.009,40.7012,57,69.52,0,0,6
jrb,5/30/2019,-74.009,40.7012,59,93.74,0,0,6
jrb,5/30/2019,-74.009,40.7012,57,69.52,2.3,0,7
nyc,5/30/2019,-73.9693,40.779,60.8,87.92,3.45,0,3
jrb,5/30/2019,-74.009,40.7012,57,69.52,0,0,8
nyc,5/30/2019,-73.9693,40.779,61,93.12,0,0,3
jrb,5/30/2019,-74.009,40.7012,57,69.52,0,0,9
jrb,5/30/2019,-74.009,40.7012,61,89.52,0,0,10
jrb,5/30/2019,-74.009,40.7012,60.8,87.92,4.6,0,10
nyc,5/30/2019,-73.9693,40.779,63,83.42,4.6,0,6
jrb,5/30/2019,-74.009,40.7012,64,83.78,0,0,10
nyc,5/30/2019,-73.9693,40.779,64,80.54,0,0,6
jrb,5/30/2019,-74.009,40.7012,64.4,82.62,0,0,10
nyc,5/30/2019,-73.9693,40.779,66.2,77.6,8.05,0,8
nyc,5/30/2019,-73.9693,40.779,66,78.14,5.75,0,8
jrb,5/30/2019,-74.009,40.7012,67,75.74,4.6,0,10
