,Geography,Geography_name,total_population,population_density,male_percent,percent_inhouseholds,percent_marriedhouseholds,percent_cohabitingcouple,percent_solomale,percent_solofemale,percent_occupiedhousingunits,percent_owneroccupied,percent_renteroccupied,median_age,percent_under5,percent_5to9,percent_10to14,percent_15to19,percent_20to24,percent_25to29,percent_30to34,percent_35to39,percent_40to44,percent_45to49,percent_50to54,percent_55to59,percent_60to64,percent_65to69,percent_70to74,percent_75to79,percent_80to84,percent_over85,male_median_age,male_percent_under5,male_percent_5to9,male_percent_10to14,male_percent_15to19,male_percent_20to24,male_percent_25to29,male_percent_30to34,male_percent_35to39,male_percent_40to44,male_percent_45to49,male_percent_50to54,male_percent_55to59,male_percent_60to64,male_percent_65to69,male_percent_70to74,male_percent_75to79,male_percent_80to84,male_percent_over85,Female_median_age,female_percent_under5,female_percent_5to9,female_percent_10to14,female_percent_15to19,female_percent_20to24,female_percent_25to29,female_percent_30to34,female_percent_35to39,female_percent_40to44,female_percent_45to49,female_percent_50to54,female_percent_55to59,female_percent_60to64,female_percent_65to69,female_percent_70to74,female_percent_75to79,female_percent_80to84,female_percent_over85,median_household_income,percent_income_under10k,percent_income_10to15k,percent_income_15to25k,percent_income_25to35k,percent_income_35to50k,percent_income_50to75k,percent_income_75to100k,percent_income_100to150k,percent_income_150to200k,percent_income_over200k,percent_novehicles,percent_1vehicle_perperson,percent_lessthan1vehicle_perperson,under25y_percent_highschool,under25y_percent_somecollege,under25y_percent_bachelors,over25y_percent_highschool,over25y_percent_somecollege,over25y_percent_bachelors,over25y_percent_graduatedegree
26,1400000US13121001802,Census Tract 18.02; Fulton County; Georgia,2474,11951.69082,0.49676637,1,0.089329022,0.052950687,0.198464026,0.196038804,0.886563877,0.427863436,0.458700441,34.4,0.03476152,0.024656427,0.020210186,0.022635408,0.090945837,0.16734034,0.14995958,0.0978173,0.062651576,0.056184317,0.062651576,0.053759095,0.039611964,0.047291835,0.038399353,0.018997575,0.004446241,0.007679871,35.5,0.037428804,0.015459723,0.017900732,0.026037429,0.074043938,0.169243287,0.145646867,0.098454028,0.072416599,0.055329536,0.072416599,0.065907242,0.042310822,0.044751831,0.033360456,0.017900732,0.005695688,0.005695688,33.8,0.032128514,0.03373494,0.02248996,0.019277108,0.107630522,0.165461847,0.154216867,0.097188755,0.053012048,0.057028112,0.053012048,0.041767068,0.036947791,0.049799197,0.043373494,0.020080321,0.003212851,0.009638554,64803,0.08,0.036,0.1,0.009,0.136,0.157,0.228,0.186,0.034,0.036,0.103880356,0.435327405,0.183104285,0.344,0.375,0.281,0.064,0.196,0.388,0.325
27,1400000US13121001901,Census Tract 19.01; Fulton County; Georgia,2227,40490.90909,0.574315222,0.167938931,0.006286484,0.006286484,0.01571621,0.01077683,0.876190476,0,0.876190476,21.5,0.014369106,0.017063314,0.008082622,0.107319264,0.742703188,0.019757521,0.022451729,0.013022003,0.012572968,0.012123934,0.007633588,0.005837449,0.009429726,0.002245173,0.002694207,0,0.002245173,0.000449035,20.9,0.013291634,0.014073495,0.007818608,0.168100078,0.714620797,0.010946052,0.022673964,0.010946052,0.012509773,0.007036747,0.004691165,0.001563722,0.007818608,0,0.002345582,0,0.001563722,0,22.2,0.015822785,0.021097046,0.008438819,0.025316456,0.780590717,0.03164557,0.022151899,0.015822785,0.012658228,0.018987342,0.011603376,0.011603376,0.011603376,0.005274262,0.003164557,0,0.003164557,0.001054852,25378,0.249,0.006,0.179,0.439,0,0.127,0,0,0,0,0.013471037,0.030085317,0.047597665,0.025,0.966,0.009,0.173,0.514,0,0.127
28,1400000US13121001902,Census Tract 19.02; Fulton County; Georgia,2258,6863.221884,0.571744907,0.910983171,0.079273694,0.04428698,0.235163862,0.17360496,0.807228916,0.339070568,0.468158348,36.1,0.048715678,0.023472099,0.024800709,0.018600531,0.068644818,0.118246236,0.161204606,0.104960142,0.067316209,0.080159433,0.071302037,0.075730735,0.06554473,0.033215235,0.02081488,0.010628875,0.003100089,0.003542958,36,0.065840434,0.027110767,0.028659954,0.02091402,0.064291247,0.113865221,0.153369481,0.091402014,0.066615027,0.082106894,0.070487994,0.077459334,0.068164214,0.031758327,0.017041053,0.015491867,0.001549187,0.003872967,36.2,0.025853154,0.018614271,0.019648397,0.015511892,0.074457084,0.12409514,0.171664943,0.123061013,0.068252327,0.077559462,0.072388831,0.073422958,0.06204757,0.03516029,0.025853154,0.004136505,0.005170631,0.003102378,60417,0.064,0.022,0.045,0.019,0.187,0.3,0.077,0.119,0.106,0.06,0.119574845,0.437112489,0.169619132,0.194,0.517,0.259,0.154,0.187,0.27,0.324
29,1400000US13121002100,Census Tract 21; Fulton County; Georgia,2521,8132.258065,0.523601745,0.898452995,0.069416898,0.038873463,0.13209044,0.122173741,0.835890594,0.224816544,0.611074049,32.4,0.046410155,0.042443475,0.037286791,0.043236811,0.140817136,0.13605712,0.112653709,0.083696946,0.06108687,0.06505355,0.067433558,0.060293534,0.042046807,0.031336771,0.016263388,0.010313368,0.001190004,0.002380008,33.5,0.051515152,0.039393939,0.028787879,0.043939394,0.138636364,0.114393939,0.114393939,0.081060606,0.066666667,0.070454545,0.08030303,0.071969697,0.051515152,0.023484848,0.009848485,0.009848485,0.001515152,0.002272727,30.9,0.040799334,0.045795171,0.04662781,0.042464613,0.143213988,0.159866778,0.110741049,0.086594505,0.054954205,0.059117402,0.053288926,0.04746045,0.0316403,0.039966694,0.023313905,0.010824313,0.000832639,0.002497918,83151,0.064,0.061,0.058,0.096,0.028,0.149,0.139,0.197,0.059,0.149,0.053946846,0.266560889,0.122570409,0.202,0.417,0.363,0.24,0.261,0.256,0.179
30,1400000US13121002300,Census Tract 23; Fulton County; Georgia,1225,2809.633028,0.56,1,0.04,0.035918367,0.118367347,0.06122449,0.650753769,0.159547739,0.49120603,36,0.05877551,0.070204082,0.059591837,0.056326531,0.069387755,0.086530612,0.08244898,0.066122449,0.062040816,0.055510204,0.084081633,0.066122449,0.062040816,0.03755102,0.029387755,0.022040816,0.019591837,0.012244898,36.5,0.058309038,0.067055394,0.062682216,0.052478134,0.069970845,0.071428571,0.093294461,0.059766764,0.06851312,0.067055394,0.10058309,0.072886297,0.056851312,0.040816327,0.020408163,0.013119534,0.016034985,0.008746356,35.4,0.059369202,0.074211503,0.055658627,0.06122449,0.06864564,0.105751391,0.06864564,0.074211503,0.05380334,0.040816327,0.063079777,0.057513915,0.06864564,0.033395176,0.040816327,0.033395176,0.024118738,0.016697588,28611,0.168,0.081,0.238,0.055,0.133,0.201,0.089,0.035,0,0,0.212244898,0.150204082,0.31755102,0.556,0.21,0.235,0.476,0.251,0.108,0.1
31,1400000US13121002400,Census Tract 24; Fulton County; Georgia,2504,4796.934866,0.495207668,0.971246006,0.047124601,0.032348243,0.075479233,0.06629393,0.7546875,0.25,0.5046875,34.5,0.059904153,0.08186901,0.06629393,0.053514377,0.073881789,0.088658147,0.084664537,0.06629393,0.06629393,0.053514377,0.059105431,0.065495208,0.054313099,0.05471246,0.027955272,0.01956869,0.01158147,0.012380192,35.9,0.064516129,0.084677419,0.072580645,0.048387097,0.071774194,0.075,0.071774194,0.074193548,0.072580645,0.058870968,0.061290323,0.071774194,0.057258065,0.055645161,0.033064516,0.015322581,0.005645161,0.005645161,33.6,0.055379747,0.079113924,0.060126582,0.058544304,0.075949367,0.102056962,0.097310127,0.058544304,0.060126582,0.048259494,0.056962025,0.059335443,0.051424051,0.053797468,0.022943038,0.023734177,0.017405063,0.018987342,26919,0.116,0.05,0.306,0.098,0.103,0.142,0.109,0.035,0.02,0.021,0.133386581,0.190495208,0.252396166,0.309,0.387,0.166,0.492,0.164,0.19,0.055
32,1400000US13121002500,Census Tract 25; Fulton County; Georgia,2273,6744.807122,0.515178179,0.991201056,0.053233612,0.030356357,0.102947646,0.075230972,0.854483926,0.168358714,0.686125212,32.9,0.056313242,0.062912451,0.065992081,0.060712714,0.087549494,0.098988121,0.098548174,0.095028597,0.057633084,0.062472503,0.060272767,0.071271447,0.055433348,0.030356357,0.016278047,0.007039155,0.005719314,0.007479103,32.5,0.058070026,0.065755764,0.059777968,0.064901793,0.092228864,0.095644748,0.098206661,0.102476516,0.058923997,0.060631939,0.068317677,0.064047822,0.053800171,0.029888984,0.014517506,0.002561913,0.003415884,0.006831768,33.5,0.054446461,0.059891107,0.072595281,0.056261343,0.082577132,0.102540835,0.098911071,0.087114338,0.056261343,0.064428312,0.051724138,0.078947368,0.057168784,0.030852995,0.01814882,0.011796733,0.008166969,0.008166969,33615,0.153,0.143,0.113,0.109,0.264,0.127,0.033,0.041,0.015,0.003,0.240651122,0.124505059,0.376154861,0.173,0.589,0.085,0.362,0.234,0.154,0.053
33,1400000US13121002600,Census Tract 26; Fulton County; Georgia,1123,3043.360434,0.447907391,1,0.057880677,0.024042743,0.10062333,0.113089938,0.86035313,0.086677368,0.773675762,33.6,0.051647373,0.081032947,0.058771149,0.057880677,0.089047195,0.093499555,0.104185218,0.057880677,0.054318789,0.052537845,0.050756901,0.0730187,0.056990205,0.053428317,0.040071238,0.016028495,0.00445236,0.00445236,33.6,0.041749503,0.081510934,0.06361829,0.053677932,0.079522863,0.103379722,0.10139165,0.071570577,0.059642147,0.059642147,0.053677932,0.081510934,0.069582505,0.017892644,0.035785288,0.019880716,0.005964215,0,33.6,0.059677419,0.080645161,0.05483871,0.061290323,0.096774194,0.085483871,0.106451613,0.046774194,0.05,0.046774194,0.048387097,0.066129032,0.046774194,0.082258065,0.043548387,0.012903226,0.003225806,0.008064516,24623,0.215,0.125,0.175,0.069,0.152,0.108,0.067,0.072,0,0.018,0.171861086,0.111308994,0.375779163,0.234,0.349,0.336,0.254,0.414,0.114,0.091
34,1400000US13121002801,Census Tract 28.01; Fulton County; Georgia,4441,34968.50394,0.422427381,0.27606395,0.024769196,0.014861518,0.054492231,0.0574195,0.883947939,0.135574837,0.748373102,20.4,0.009457329,0.003377618,0.003152443,0.415446971,0.319972979,0.090745328,0.054717406,0.032650304,0.01598739,0.017563612,0.010583202,0.007205584,0.007881108,0.005404188,0.003602792,0.000900698,0.000900698,0.000450349,20.6,0.018123667,0.006929638,0.004264392,0.393390192,0.27238806,0.101279318,0.062366738,0.045309168,0.021321962,0.018656716,0.015458422,0.012793177,0.013859275,0.006396588,0.004797441,0.001599147,0.000533049,0.000533049,20.3,0.003118908,0.000779727,0.002339181,0.431578947,0.354775828,0.083040936,0.049122807,0.023391813,0.01208577,0.016764133,0.007017544,0.003118908,0.003508772,0.004678363,0.002729045,0.000389864,0.001169591,0.000389864,69340,0.132,0.009,0.045,0.018,0.13,0.217,0.099,0.274,0.065,0.009,0.024093673,0.156496285,0.052240486,0.024,0.935,0.041,0.028,0.086,0.531,0.326
35,1400000US13121002802,Census Tract 28.02; Fulton County; Georgia,3462,21370.37037,0.435008666,0.37694974,0.016464471,0.017619873,0.10023108,0.077411901,0.792486583,0.020572451,0.771914132,20.1,0.013575968,0.00779896,0.006354708,0.467359908,0.245522819,0.058347776,0.028596187,0.025707683,0.020797227,0.01530907,0.014442519,0.01530907,0.027440786,0.026863085,0.014442519,0.006643559,0.002021953,0.003466205,21.1,0.018592297,0.009960159,0.007304117,0.383798141,0.231075697,0.075697211,0.04249668,0.039840637,0.029880478,0.017264276,0.018592297,0.017264276,0.032536521,0.039840637,0.021912351,0.011288181,0.001328021,0.001328021,19.8,0.009713701,0.006134969,0.005623722,0.531697342,0.256646217,0.044989775,0.017893661,0.014826176,0.013803681,0.013803681,0.011247444,0.013803681,0.023517382,0.016871166,0.008691207,0.003067485,0.002556237,0.005112474,25054,0.237,0.095,0.164,0.203,0.089,0.056,0.012,0.101,0.044,0,0.066146736,0.057481225,0.112073946,0.217,0.603,0.12,0.318,0.263,0.167,0.127
36,1400000US13121002900,Census Tract 29; Fulton County; Georgia,2553,9250,0.510771641,0.931844888,0.112808461,0.063454759,0.155895025,0.136701919,0.895794099,0.294413057,0.601381042,33,0.031335684,0.014492754,0.019976498,0.021151586,0.081864473,0.216216216,0.175088132,0.105366236,0.066196631,0.070505288,0.043478261,0.045045045,0.032119076,0.033294164,0.017626322,0.013317665,0.005875441,0.007050529,34.2,0.030674847,0.011503067,0.023006135,0.01993865,0.070552147,0.193251534,0.172546012,0.099693252,0.07898773,0.069785276,0.054447853,0.052147239,0.039877301,0.044478528,0.01993865,0.012269939,0.003067485,0.003834356,31.8,0.03202562,0.017614091,0.016813451,0.022417934,0.09367494,0.240192154,0.177742194,0.111289031,0.052842274,0.071257006,0.03202562,0.037630104,0.024019215,0.021617294,0.01521217,0.014411529,0.008807046,0.010408327,82727,0.068,0.028,0.046,0.047,0.063,0.216,0.094,0.196,0.115,0.127,0.065021543,0.329808069,0.12769291,0.196,0.229,0.576,0.144,0.161,0.295,0.355
37,1400000US13121003000,Census Tract 30; Fulton County; Georgia,4058,8579.281184,0.491621488,1,0.161409561,0.062345983,0.135041893,0.14760966,0.894324853,0.390606654,0.5037182,34.6,0.041892558,0.039921143,0.026121242,0.025628388,0.048299655,0.167323805,0.161655988,0.115574174,0.083538689,0.064317398,0.060374569,0.054706752,0.034253327,0.036717595,0.024149828,0.010596353,0.003203549,0.001724988,35.5,0.04160401,0.036591479,0.031077694,0.026065163,0.034085213,0.158897243,0.159398496,0.125814536,0.08320802,0.072681704,0.063157895,0.061654135,0.031578947,0.032080201,0.027067669,0.011528822,0.002005013,0.001503759,34,0.042171595,0.043141057,0.021328163,0.025206011,0.062045565,0.175472613,0.163839069,0.105671352,0.083858459,0.056228793,0.057682986,0.047988366,0.036839554,0.041202133,0.021328163,0.009694619,0.004362579,0.001938924,128024,0.011,0.013,0.029,0.039,0.036,0.083,0.114,0.252,0.133,0.291,0.014785609,0.331444061,0.114095614,0.106,0.517,0.316,0.027,0.093,0.399,0.473
38,1400000US13121003100,Census Tract 31; Fulton County; Georgia,2250,7165.605096,0.511111111,1,0.127555556,0.066666667,0.110666667,0.113777778,0.922178988,0.408560311,0.513618677,32.4,0.053777778,0.026222222,0.017777778,0.011555556,0.095111111,0.191111111,0.202222222,0.128444444,0.076444444,0.056444444,0.051111111,0.024444444,0.027111111,0.014222222,0.009777778,0.007111111,0.002666667,0.004444444,32.7,0.039130435,0.026086957,0.022608696,0.011304348,0.089565217,0.187826087,0.215652174,0.137391304,0.066086957,0.067826087,0.053913043,0.029565217,0.022608696,0.010434783,0.010434783,0.006956522,0,0.002608696,32.1,0.069090909,0.026363636,0.012727273,0.011818182,0.100909091,0.194545455,0.188181818,0.119090909,0.087272727,0.044545455,0.048181818,0.019090909,0.031818182,0.018181818,0.009090909,0.007272727,0.005454545,0.006363636,82309,0.003,0.033,0.103,0.028,0.137,0.103,0.131,0.269,0.063,0.129,0.142666667,0.283555556,0.266222222,0.026,0.5,0.335,0.191,0.208,0.363,0.174
39,1400000US13121003200,Census Tract 32; Fulton County; Georgia,2426,5859.903382,0.497114592,1,0.143446002,0.073784007,0.157460841,0.161995054,0.92884131,0.533375315,0.395465995,36,0.041220115,0.021846661,0.013602638,0.015251443,0.033388293,0.140560594,0.19991756,0.163643858,0.08944765,0.086974444,0.058532564,0.039983512,0.026793075,0.036685903,0.023083265,0.005770816,0.002473207,0.000824402,36.4,0.039800995,0.01907131,0.009121061,0.013266998,0.025704809,0.12106136,0.220563847,0.172470978,0.094527363,0.099502488,0.059701493,0.045605307,0.02238806,0.032338308,0.01907131,0.002487562,0.00331675,0,35.6,0.042622951,0.024590164,0.018032787,0.017213115,0.040983607,0.159836066,0.179508197,0.154918033,0.08442623,0.074590164,0.057377049,0.03442623,0.031147541,0.040983607,0.02704918,0.009016393,0.001639344,0.001639344,111114,0.012,0.016,0.009,0.014,0.037,0.105,0.225,0.301,0.088,0.194,0.026793075,0.366034625,0.119950536,0.084,0.757,0.159,0.071,0.151,0.429,0.335
40,1400000US13121003500,Census Tract 35; Fulton County; Georgia,4258,7929.236499,0.787928605,0.369657116,0.029121653,0.024424612,0.091592297,0.073978394,0.874698795,0.191164659,0.683534137,31.8,0.006810709,0.003522781,0.003287929,0.016909347,0.12869892,0.239314232,0.181775481,0.082433067,0.083842179,0.109675904,0.058713011,0.041099108,0.03217473,0.006575857,0.001409112,0.002583372,0.000469704,0.000704556,32.7,0.003576751,0.002384501,0.002682563,0.01490313,0.120119225,0.233084948,0.179731744,0.086438152,0.089716841,0.115946349,0.06318927,0.043815201,0.033084948,0.007451565,0.001490313,0.002086438,0,0.000298063,30.3,0.018826135,0.007751938,0.005537099,0.024363234,0.160575858,0.262458472,0.189368771,0.067552602,0.062015504,0.086378738,0.042081949,0.031007752,0.028792913,0.003322259,0.00110742,0.004429679,0.002214839,0.002214839,51474,0.042,0.068,0.043,0.024,0.245,0.315,0.073,0.132,0.034,0.023,0.076326914,0.1723814,0.085720996,0.303,0.404,0.265,0.203,0.227,0.204,0.257
41,1400000US13121003600,Census Tract 36; Fulton County; Georgia,902,5934.210526,0.534368071,0.984478936,0.050997783,0.059866962,0.262749446,0.185144124,0.920118343,0.275147929,0.644970414,35.3,0.041019956,0.039911308,0.006651885,0.032150776,0.098669623,0.149667406,0.124168514,0.107538803,0.078713969,0.058758315,0.039911308,0.053215078,0.048780488,0.059866962,0.039911308,0.015521064,0.002217295,0.003325942,36.7,0.037344398,0.026970954,0.010373444,0.029045643,0.080912863,0.147302905,0.128630705,0.095435685,0.097510373,0.060165975,0.033195021,0.041493776,0.060165975,0.089211618,0.045643154,0.014522822,0.002074689,0,34.1,0.045238095,0.054761905,0.002380952,0.035714286,0.119047619,0.152380952,0.119047619,0.121428571,0.057142857,0.057142857,0.047619048,0.066666667,0.035714286,0.026190476,0.033333333,0.016666667,0.002380952,0.007142857,68859,0.108,0.087,0.095,0.004,0.074,0.143,0.3,0.129,0,0.059,0.324833703,0.554323725,0.406873614,0,0.821,0.179,0.078,0.213,0.406,0.201
42,1400000US13121003800,Census Tract 38; Fulton County; Georgia,3456,10732.91925,0.631655093,0.166377315,0.007233796,0.002314815,0.021412037,0.013310185,0.681697613,0.071618037,0.610079576,20.2,0.006655093,0.008680556,0.008680556,0.432581019,0.414641204,0.033854167,0.014467593,0.021701389,0.010127315,0.013888889,0.008969907,0.007233796,0.006655093,0.00462963,0.003472222,0.001157407,0.002025463,0.000578704,20.2,0.005497022,0.005497022,0.009161704,0.440219881,0.415941365,0.032982135,0.01145213,0.019697664,0.008703619,0.013284471,0.010077874,0.007329363,0.009619789,0.005497022,0.001832341,0.001374256,0.001374256,0.000458085,20.2,0.008641005,0.014139827,0.00785546,0.41948154,0.412411626,0.035349568,0.019638649,0.025137471,0.012568735,0.014925373,0.007069914,0.007069914,0.001571092,0.003142184,0.006284368,0.000785546,0.003142184,0.000785546,20952,0.228,0.073,0.252,0.053,0.191,0.13,0.053,0.02,0,0,0.028356481,0.018518519,0.048900463,0.084,0.9,0.013,0.29,0.229,0.153,0.172
43,1400000US13121003900,Census Tract 39; Fulton County; Georgia,1756,5403.076923,0.458428246,1,0.048974943,0.036446469,0.095102506,0.101936219,0.845263158,0.207368421,0.637894737,32.9,0.051822323,0.05523918,0.062072893,0.054100228,0.119020501,0.108200456,0.091685649,0.085421412,0.066628702,0.054669704,0.054669704,0.056378132,0.03929385,0.038724374,0.027334852,0.018223235,0.010820046,0.005694761,33.1,0.053416149,0.052173913,0.063354037,0.060869565,0.116770186,0.106832298,0.09068323,0.091925466,0.060869565,0.060869565,0.049689441,0.065838509,0.044720497,0.021118012,0.023602484,0.02484472,0.009937888,0.002484472,32.7,0.050473186,0.057833859,0.060988433,0.048370137,0.120925342,0.10935857,0.092534175,0.079915878,0.07150368,0.049421661,0.058885384,0.048370137,0.034700315,0.05362776,0.030494217,0.012618297,0.011566772,0.008412198,37292,0.133,0.043,0.133,0.138,0.24,0.106,0.054,0.103,0.019,0.03,0.089407745,0.091685649,0.246583144,0.093,0.83,0.077,0.339,0.191,0.143,0.081
44,1400000US13121004000,Census Tract 40; Fulton County; Georgia,2325,3737.942122,0.503655914,1,0.077419355,0.041290323,0.076129032,0.076129032,0.813242784,0.431239389,0.382003396,36.9,0.062795699,0.053333333,0.058494624,0.051182796,0.045591398,0.089032258,0.098924731,0.082580645,0.056344086,0.049892473,0.054193548,0.064516129,0.067096774,0.056774194,0.050322581,0.021075269,0.017204301,0.020645161,35.8,0.070025619,0.053800171,0.056362084,0.060631939,0.042698548,0.081127242,0.111870196,0.077711358,0.053800171,0.051238258,0.058070026,0.075149445,0.076003416,0.053800171,0.03501281,0.017079419,0.011955594,0.013663535,38.1,0.055459272,0.052859619,0.060658579,0.041594454,0.048526863,0.097053726,0.085788562,0.087521664,0.058925477,0.048526863,0.050259965,0.05372617,0.058058925,0.059792028,0.065857886,0.025129983,0.022530329,0.027729636,33177,0.224,0.087,0.094,0.111,0.106,0.185,0.053,0.112,0.019,0.009,0.110107527,0.192258065,0.249032258,0.328,0.219,0,0.299,0.335,0.135,0.113
45,1400000US13121004100,Census Tract 41; Fulton County; Georgia,1949,4002.053388,0.497691124,0.996921498,0.100564392,0.034376603,0.092868138,0.09748589,0.853986551,0.357348703,0.496637848,35.9,0.054386865,0.055926116,0.042072858,0.044638276,0.067213956,0.093381221,0.119035403,0.106208312,0.076449461,0.06208312,0.064135454,0.05079528,0.059004618,0.03950744,0.027193433,0.013853258,0.015905593,0.008209338,35.1,0.057731959,0.054639175,0.049484536,0.046391753,0.064948454,0.096907216,0.126804124,0.1,0.072164948,0.068041237,0.065979381,0.04742268,0.06185567,0.035051546,0.020618557,0.015463918,0.012371134,0.004123711,37.2,0.051072523,0.057201226,0.034729316,0.042900919,0.069458631,0.08988764,0.1113381,0.112359551,0.080694586,0.056179775,0.062308478,0.054136874,0.056179775,0.04392237,0.033707865,0.012257406,0.019407559,0.012257406,62545,0.015,0.038,0.038,0.107,0.139,0.25,0.143,0.118,0.038,0.114,0.03950744,0.18778861,0.168804515,0.365,0.329,0.297,0.214,0.247,0.19,0.18
46,1400000US13121004200,Census Tract 42; Fulton County; Georgia,2443,5121.593291,0.466639378,0.990176013,0.051575931,0.033155956,0.173147769,0.18501842,0.953227931,0.233201581,0.72002635,39.9,0.046254605,0.052394597,0.040114613,0.037249284,0.058534589,0.098239869,0.090871879,0.077363897,0.054850594,0.053213262,0.059353254,0.047073271,0.060581253,0.076135898,0.066311912,0.045435939,0.020875972,0.015145313,39.5,0.045614035,0.064912281,0.050877193,0.028947368,0.046491228,0.099122807,0.090350877,0.083333333,0.054385965,0.056140351,0.072807018,0.05,0.042982456,0.086842105,0.05877193,0.047368421,0.014912281,0.006140351,40.7,0.046815042,0.041442824,0.030698388,0.044512663,0.069071374,0.097467383,0.091327705,0.072141213,0.055257099,0.050652341,0.047582502,0.044512663,0.075978511,0.066768995,0.072908672,0.043745203,0.02609363,0.023023791,23906,0.24,0.134,0.164,0.14,0.105,0.068,0.069,0.046,0.015,0.019,0.280802292,0.176013099,0.408514122,0.006,0.848,0.145,0.266,0.2,0.137,0.111
47,1400000US13121004300,Census Tract 43; Fulton County; Georgia,2475,10269.70954,0.236363636,0.410909091,0.020606061,0.015757576,0.067878788,0.052121212,0.949429038,0.189233279,0.760195759,20.6,0.018585859,0.029090909,0.023030303,0.334141414,0.277171717,0.047272727,0.061010101,0.03959596,0.027474747,0.029090909,0.028686869,0.039191919,0.021010101,0.011313131,0.008080808,0.003636364,0.00040404,0.001212121,35.5,0.047863248,0.058119658,0.054700855,0.044444444,0.066666667,0.088888889,0.128205128,0.090598291,0.063247863,0.071794872,0.088888889,0.097435897,0.051282051,0.017094017,0.015384615,0.011965812,0,0.003418803,20.2,0.00952381,0.02010582,0.013227513,0.423809524,0.342328042,0.034391534,0.04021164,0.023809524,0.016402116,0.015873016,0.01005291,0.021164021,0.011640212,0.00952381,0.005820106,0.001058201,0.000529101,0.000529101,61066,0.15,0.046,0.068,0.138,0.065,0.137,0.135,0.182,0.05,0.029,0.067878788,0.128484848,0.107070707,0.116,0.854,0.009,0.245,0.249,0.265,0.12
